# DeltaF, Fb, t0, u0, tE, rho, Pb, mu_b, sig_b
0.755149 0.226153 7884.13 0.236699 36.9266 0.0294272 0.501872 0.210011 0.101559
0.268354 0.214035 7907.08 0.874152 19.723 0.0350282 0.943288 0.829787 0.146051
0.651133 0.253635 7882.89 0.599535 29.4872 0.00116229 0.507143 0.185981 0.132013
0.749984 0.230839 7884.06 0.258514 35.5192 0.0425161 0.508985 0.206809 0.100489
0.769368 0.225661 7884.76 0.286202 32.7998 0.00990356 0.41576 0.209158 0.102918
0.746275 0.232391 7884.16 0.259716 35.1234 0.0403244 0.517712 0.209147 0.0994982
0.697109 0.228889 7885.43 0.62044 22.488 0.0266094 0.596974 0.180277 0.0995963
0.742691 0.230794 7884.28 0.301486 31.6177 0.00569136 0.508202 0.210345 0.0978808
0.734814 0.227127 7883.97 0.301093 33.8659 0.019558 0.491633 0.208071 0.100548
0.687681 0.23929 7884.67 0.350258 28.8965 0.00917479 0.5153 0.206171 0.108927
0.741085 0.224984 7884.06 0.28005 34.6415 0.00361589 0.49885 0.2133 0.0976273
0.718595 0.230147 7883.84 0.326139 31.8297 0.00336472 0.537254 0.207793 0.0985695
0.768431 0.24116 7884.48 0.203119 38.2837 0.00465951 0.527223 0.196956 0.0990331
0.743004 0.245585 7884.18 0.302565 29.6791 0.00657715 0.52047 0.196133 0.0941037
0.749064 0.228909 7884.15 0.23876 37.4783 0.0382498 0.534402 0.208194 0.101548
0.760434 0.228455 7884.06 0.249266 35.9372 0.0015764 0.511549 0.207927 0.101482
0.759077 0.225594 7884.24 0.272994 33.4858 0.0461494 0.52151 0.212577 0.100501
0.78822 0.221588 7884.36 0.147022 54.8481 0.00948628 0.423645 0.208134 0.0938822
0.74268 0.230165 7884.13 0.272228 34.2788 0.0116451 0.514858 0.210683 0.101722
0.73216 0.227685 7884.22 0.380551 28.0542 0.00454153 0.547935 0.20953 0.105565
0.752549 0.22812 7884.17 0.291304 32.7441 0.049702 0.526393 0.210921 0.101392
0.733357 0.219534 7884.48 0.281471 35.0625 0.000977552 0.548269 0.204089 0.0991379
0.72048 0.227609 7883.98 0.344898 30.2583 0.00483654 0.504204 0.21108 0.101278
0.749626 0.22857 7884.05 0.289831 32.5953 0.00684632 0.528198 0.211687 0.102983
0.750749 0.229358 7884.15 0.279197 33.4684 0.0453339 0.530253 0.209045 0.101776
0.936801 0.177477 7885.85 0.0624844 92.6625 0.0137457 0.460753 0.189161 0.128844
0.723511 0.241129 7883.67 0.356151 27.2581 0.00620839 0.508875 0.210295 0.107325
0.78478 0.229361 7885.16 0.222079 37.4705 0.00424695 0.485947 0.224761 0.110645
0.752822 0.226038 7884.22 0.288142 32.8016 0.0478182 0.54179 0.211311 0.102683
0.747802 0.229127 7884.21 0.282845 33.3655 0.0491491 0.521958 0.209808 0.100156
0.74446 0.229555 7884.15 0.284725 33.4214 0.0487534 0.519195 0.210442 0.101546
0.70819 0.214324 7868.72 0.0437892 347.214 0.0088101 0.112451 0.233637 0.126713
0.728124 0.224213 7883.66 0.405788 28.2794 0.0183206 0.554133 0.201025 0.105007
0.753319 0.229532 7884.16 0.290406 32.4372 0.0476738 0.51633 0.209175 0.0994166
0.762288 0.22376 7884.23 0.316792 31.0429 0.010519 0.521083 0.2138 0.099667
0.708248 0.234304 7883.81 0.403016 27.3884 0.000188149 0.530972 0.203345 0.100476
0.737916 0.224353 7884.07 0.295437 33.1146 0.0012946 0.506479 0.210947 0.099733
0.746026 0.227791 7884.17 0.287634 33.1399 0.0494332 0.521165 0.210562 0.101807
0.760786 0.220983 7884.37 0.248621 37.8773 0.0122131 0.537491 0.215818 0.0973506
0.693854 0.283092 7879.77 0.182606 44.1246 0.00966433 0.426031 0.209486 0.0785936
0.709627 0.230093 7884.1 0.348372 26.8826 0.00275865 0.491513 0.213522 0.10384
0.734578 0.229304 7884.19 0.303656 32.1669 0.0531173 0.509434 0.209853 0.101294
0.744977 0.229065 7884.67 0.261656 35.6358 0.00592183 0.445566 0.210697 0.102418
0.239261 0.205089 7902.77 0.773963 24.4945 0.0207371 0.706098 0.233887 0.311917
0.766491 0.226379 7884.44 0.247433 35.4972 0.0393023 0.524229 0.213994 0.102611
0.827638 0.22796 7884.83 0.142997 49.5748 0.0202807 0.519114 0.204735 0.101498
0.804232 0.232593 7884.22 0.181695 42.8795 0.0168036 0.500051 0.201698 0.096673
0.752429 0.228614 7884.16 0.282683 32.4768 0.00188444 0.515005 0.209978 0.10127
0.718147 0.248907 7884.89 0.341683 29.7265 0.0121667 0.516692 0.186489 0.105477
0.708962 0.236506 7883.92 0.31009 32.6704 0.0046332 0.531613 0.202462 0.10448
0.738177 0.231476 7884 0.293999 32.303 0.00585868 0.49978 0.199019 0.0975231
0.758828 0.228983 7884.08 0.193923 42.4658 0.00206475 0.522442 0.211752 0.1008
0.744652 0.230144 7884.07 0.304599 31.762 0.0536449 0.525008 0.208903 0.100727
0.746732 0.229853 7884.15 0.268122 34.554 0.0441695 0.522451 0.209307 0.101066
0.752954 0.226938 7884.1 0.277509 33.9188 0.0438181 0.527838 0.209986 0.101977
0.773079 0.226749 7884.31 0.262868 33.1255 0.0144264 0.526307 0.209335 0.10233
0.756798 0.22598 7884.21 0.286443 33.1704 0.0414719 0.539618 0.211999 0.104349
0.782161 0.210202 7885.56 1.47496 9.39723 0.00195341 0.790188 0.246454 0.144631
0.663564 0.229808 7883.2 0.466924 26.8664 0.0105607 0.530866 0.204421 0.100149
0.742456 0.229005 7884.13 0.306253 31.9728 0.0533745 0.522269 0.209264 0.101341
0.643688 0.544336 7385.9 1.18276 39.46 0.0337237 0.259626 0.209211 0.0813479
0.741812 0.231053 7884.13 0.278397 34.0888 0.0456698 0.512425 0.210503 0.0988573
0.810018 0.217269 7883.78 0.347386 27.4081 0.0106782 0.608971 0.245353 0.142041
0.741729 0.230984 7884.32 0.302122 32.0321 0.0118916 0.504456 0.21012 0.0988164
0.747686 0.226963 7884.23 0.296616 32.3123 0.0507531 0.532597 0.211414 0.10221
0.745754 0.227582 7884.12 0.33729 29.7208 0.0603597 0.532591 0.210568 0.100985
0.750621 0.228547 7884.21 0.292587 32.6307 0.0512024 0.499967 0.212074 0.1
0.765808 0.245659 7885.27 0.836249 14.0808 0.0347429 0.682077 0.184301 0.0885078
0.709991 0.230861 7881.09 0.176496 47.2198 0.0171609 0.474434 0.224589 0.131388
0.737867 0.228918 7884.13 0.283144 33.6744 0.0451682 0.521157 0.211504 0.101619
0.660405 0.307725 7885.02 0.655796 18.0806 0.00372511 0.277442 0.203096 0.0803763
0.674671 0.227265 7883.68 0.835513 19.083 0.0201872 0.510361 0.205148 0.112922
0.885765 0.252588 7885.11 0.267324 24.1591 0.0164946 0.63005 0.149118 0.0747533
0.579972 0.225907 7669.26 0.284528 39.399 0.0031987 0.149295 0.868005 0.146903
0.747282 0.225678 7884.1 0.290343 32.9882 0.0434052 0.554466 0.211251 0.103852
0.736333 0.230907 7884.08 0.293817 33.378 0.049803 0.518013 0.207705 0.100064
0.712858 0.258987 7884.25 0.262006 33.9154 0.0077985 0.520552 0.175985 0.0780151
0.732275 0.238456 7883.76 0.316995 31.009 0.00960985 0.502575 0.206086 0.0953405
0.795371 0.230634 7884.36 0.207598 36.4928 0.0323556 0.595084 0.205289 0.110466
0.824536 0.220462 7884.45 0.184708 40.9762 0.0127007 0.412263 0.217101 0.101137
0.59753 0.230803 7884.47 0.947223 18.7671 0.000990481 0.731897 0.184074 0.1251
0.619847 0.232897 7884.7 0.59285 23.275 0.00785333 0.499348 0.206113 0.100905
0.714874 0.22136 7884.38 0.63064 20.0302 0.0170275 0.685544 0.212531 0.113364
0.748684 0.226758 7884.15 0.297164 32.4824 0.050749 0.513118 0.213768 0.101789
0.756928 0.226499 7884.04 0.260748 35.6596 0.000769781 0.546684 0.210101 0.0995914
0.491166 0.626934 7562.61 1.3814 259.609 0.0124337 0.124479 0.215232 0.0890451
0.843293 0.638518 7367.4 0.323968 335.364 0.0420712 0.0518363 0.225932 0.106852
0.748162 0.229656 7884.03 0.232796 39.2956 0.012146 0.504123 0.208283 0.101163
0.739363 0.228601 7884.14 0.293138 33.0317 0.0484987 0.522937 0.209679 0.100624
0.894206 0.272136 7856.8 1.40763 26.3406 0.0366259 0.51896 0.252321 0.128731
0.728845 0.25008 7860.07 1.17903 36.4295 0.00619755 0.305499 0.186037 0.0600699
0.662363 0.233818 7883.8 0.706142 21.5399 0.0196893 0.489696 0.210891 0.0984871
0.590713 0.258748 7882.25 0.993131 18.8167 0.0029653 0.445959 0.181756 0.0835962
0.409076 0.224927 7119.92 0.17937 38.1823 0.00560513 0.803248 0.299885 0.362717
0.80331 0.232608 7884.44 0.163766 47.226 0.00322774 0.402244 0.208026 0.103262
0.0760659 0.184328 7349.03 1.4067 119.489 0.0241259 0.924545 0.301523 0.489889
0.795894 0.232855 7884.52 0.182143 42.9608 0.0163804 0.4547 0.219143 0.0943086
0.655647 0.144719 7681.81 0.169099 187.9 0.00759471 0.985216 0.789554 1.07935
0.756443 0.229775 7884.27 0.266412 33.43 0.0239045 0.533029 0.211117 0.100601
0.740678 0.229459 7884.11 0.303745 31.9652 0.0507945 0.530909 0.209008 0.101285
0.757813 0.229521 7884.24 0.294214 31.587 0.0508763 0.51457 0.211371 0.102525
0.799786 0.237392 7883.94 0.143635 53.9663 0.0150369 0.467679 0.206924 0.0989262
0.702357 0.228522 7884.03 0.253261 41.504 0.00626719 0.498447 0.208437 0.0975955
0.771464 0.235147 7884.44 0.113795 73.4897 0.000176046 0.52237 0.184253 0.0828096
0.591935 0.27233 7878.1 1.36677 17.1667 0.0162011 0.337493 0.212768 0.0989733
0.759628 0.231909 7884.27 0.23855 36.8019 0.0289799 0.507907 0.209289 0.0980542
0.729776 0.207269 7886.32 0.286457 33.0665 0.00180637 0.761011 0.243882 0.12206
0.727846 0.228651 7883.33 0.230854 42.5622 0.000599525 0.335888 0.21447 0.0847924
0.0711509 0.194197 7209.37 1.31861 227.344 0.0041622 0.931526 0.461464 0.504553
0.102674 0.202464 7292.91 1.48977 99.7294 0.00156006 0.931508 0.634938 0.158323
0.789285 0.26174 7884.16 0.205123 36.1854 0.00527622 0.430877 0.194337 0.0797448
0.811238 0.21307 7885.68 0.618148 16.7241 0.00472962 0.727757 0.351062 0.124874
0.530139 0.25313 7878.46 0.617417 40.2138 0.0215491 0.359705 0.191055 0.0887186
0.754634 0.226388 7883.47 0.162598 50.1985 0.00128985 0.595435 0.185527 0.102574
0.767828 0.230993 7883.76 0.135967 54.9462 0.0112949 0.630224 0.193043 0.110169
0.75967 0.222671 7884.43 0.268705 33.7583 4.80922e-05 0.521368 0.214663 0.102853
0.701741 0.22462 7883.93 1.11461 13.2777 0.0089718 0.429239 0.218871 0.08404
0.201536 0.0649278 7994.23 1.05297 14.645 0.00262096 0.250812 0.398439 0.168913
0.743187 0.231332 7884.12 0.263472 34.3696 0.00774647 0.546137 0.207419 0.106647
0.76186 0.226275 7884.22 0.243185 36.7343 0.0369908 0.520891 0.211449 0.101482
0.752425 0.225728 7884.24 0.247789 37.157 0.00366964 0.528633 0.212638 0.102427
0.665024 0.180674 7358.3 1.42972 335.719 0.00161962 0.07561 0.139275 0.143183
0.764978 0.22833 7884.35 0.268262 33.4994 0.000901469 0.507247 0.21229 0.102555
0.633702 0.250574 7882 1.07521 17.0935 0.0181637 0.488304 0.168041 0.0893593
0.655474 0.237831 7883.6 0.774312 20.4115 0.00855178 0.348536 0.231483 0.0906936
0.733651 0.226893 7884.04 0.288305 34.564 0.00635538 0.537252 0.21093 0.102079
0.773525 0.22799 7884.17 0.200991 40.0379 0.0126727 0.529856 0.213285 0.103491
0.84947 0.215874 7885.2 0.120723 56.4266 0.00653848 0.537275 0.216008 0.115832
0.772251 0.232206 7287.89 1.06221 132.539 0.00264765 0.240216 0.267625 0.207108
0.743637 0.225623 7883.83 0.338107 29.523 0.00264785 0.525658 0.214347 0.101965
0.0998533 0.196739 7113.56 0.695196 205.657 0.00989059 0.672645 0.281853 0.152685
0.053999 0.204757 7177.48 0.117772 140.561 0.00558247 0.759346 0.44337 0.261126
0.648745 0.226314 7731.2 0.151723 1.23916 0.00720865 0.893219 0.385842 0.353
0.758479 0.226855 7884.15 0.271341 34.1463 0.0463216 0.522841 0.210593 0.1016
0.731202 0.245947 7883.77 0.263169 33.3503 0.0551871 0.492512 0.199604 0.0956608
0.0646062 0.193139 7941.64 0.0731091 302.443 0.00459394 0.719207 0.435915 0.254367
0.736409 0.233601 7883.41 0.260974 36.6232 0.00942327 0.562121 0.20869 0.0994407
0.733426 0.228199 7884.15 0.336975 30.1523 0.0601724 0.524695 0.212062 0.103319
0.747976 0.22784 7884.13 0.27955 33.918 0.0451677 0.52245 0.210455 0.100566
0.761407 0.22628 7884.26 0.241768 37.4003 9.74539e-06 0.505965 0.212464 0.0987085
0.752893 0.228242 7884.16 0.308035 31.3811 0.00055478 0.513598 0.211136 0.0972243
0.259768 0.255443 7739.33 1.4112 4.29716 0.003363 0.33369 0.264838 0.204783
0.730664 0.228675 7884.35 0.301954 32.3773 0.0141386 0.515276 0.209292 0.0978405
0.772258 0.231163 7884.31 0.265454 33.8508 0.00961898 0.516253 0.211689 0.0999898
0.197863 0.110128 7152.82 1.10157 313.86 0.000625677 0.551411 0.255648 0.182186
0.812469 0.212326 7883.91 0.187382 47.4301 0.00345946 0.503974 0.208358 0.106669
0.641724 0.447898 7802.27 0.257635 199.818 0.00605399 0.0577432 0.213822 0.0911325
0.0231766 0.215712 7401.15 0.517406 83.3683 0.0121331 0.872264 0.293865 0.274258
0.0844177 0.168254 7090.04 1.47429 320.57 0.0158005 0.958814 0.461907 0.445739
0.874014 0.169263 7858.72 0.376387 76.5061 0.000845948 0.0923658 0.238277 0.0964651
0.878498 0.246828 7862.94 0.394598 44.7088 0.00935152 0.262664 0.217054 0.0841353
0.747932 0.227368 7884.08 0.289159 32.9825 0.0494982 0.528491 0.210371 0.101196
0.662492 0.250854 7884.03 0.762263 17.744 0.00769263 0.506109 0.178634 0.0930383
0.750103 0.227329 7884.2 0.285203 33.1393 0.0478952 0.526098 0.211262 0.101614
0.76141 0.224287 7884.67 0.769905 15.2129 0.0010312 0.62024 0.22707 0.100866
0.823809 0.631014 7868.33 1.3432 327.848 0.007393 0.837317 0.0474279 0.174092
0.697253 0.233105 7882.36 1.32643 14.156 0.00415912 0.337332 0.209715 0.104421
0.24887 0.234914 7908.97 1.2576 7.97064 0.0190666 0.856769 0.541859 0.588423
0.520515 0.286849 7848.97 1.03243 50.8434 0.0488402 0.364914 0.212792 0.0893531
0.744291 0.228488 7884.14 0.310719 31.17 0.0120179 0.523152 0.20968 0.101717
0.642044 0.25229 7882.95 0.436971 28.7099 0.000465685 0.408572 0.20851 0.105978
0.128687 0.190477 7072.86 0.777149 250.505 0.00155762 0.876943 0.427269 0.183577
0.669008 0.24051 7883.6 0.570193 23.7731 0.0140082 0.520967 0.201726 0.102726
0.739164 0.227821 7884.3 0.28851 33.3589 0.00906136 0.515364 0.2107 0.102565
0.746438 0.22784 7884.19 0.27221 34.054 0.00620524 0.524626 0.211908 0.101219
0.830791 0.664838 7148.15 0.92286 278.624 0.000814247 0.0401566 0.24223 0.0960334
0.737786 0.233872 7883.99 0.229411 36.5899 0.00517302 0.502491 0.207752 0.096777
0.427083 0.167987 7668.44 1.32966 12.4545 0.00170062 0.363528 0.312509 0.278711
0.757057 0.227341 7884.17 0.265832 34.33 0.0429918 0.520211 0.210111 0.102546
0.739218 0.10757 7882.49 0.262883 50.2471 0.00247284 0.215108 0.235553 0.133316
0.340784 0.196939 7369.02 0.541283 58.5317 0.00109155 0.964332 0.56481 0.186136
0.658865 0.248558 7883.73 0.39095 30.4005 0.000274034 0.583977 0.192199 0.0835921
0.640991 0.225414 7879.29 1.37903 17.1792 0.0194608 0.413225 0.203435 0.0913491
0.734544 0.219391 7884.58 0.358922 29.85 0.0195408 0.498805 0.224552 0.0975008
0.747536 0.228718 7884.06 0.275083 34.0983 0.0431615 0.510893 0.211092 0.101878
0.714498 0.230689 7883.97 0.453587 30.7549 0.0101188 0.462374 0.200552 0.0641992
0.759304 0.231564 7884.3 0.269182 33.2695 0.013221 0.508829 0.210175 0.102498
0.764738 0.230862 7884.14 0.231265 37.0892 0.00638014 0.505297 0.209454 0.0986213
0.754523 0.224349 7884.24 0.24341 37.6341 0.00836694 0.528807 0.216064 0.104204
0.746284 0.230378 7884.32 0.237682 37.4245 0.00443091 0.531263 0.203174 0.103083
0.760136 0.230671 7884.03 0.251562 35.1695 0.00312117 0.49748 0.211184 0.0984556
0.738519 0.227115 7884.09 0.28957 33.6304 0.0494487 0.512165 0.211164 0.100402
0.761633 0.227025 7884.3 0.269386 34.0514 0.0450721 0.525794 0.211648 0.102525
0.747678 0.229844 7884.17 0.268463 34.4479 0.0447938 0.523623 0.210513 0.100987
0.751963 0.227963 7884.13 0.256241 35.5684 0.00787234 0.530868 0.210143 0.101058
0.745313 0.228559 7884.24 0.29538 32.4664 0.0512993 0.528032 0.210669 0.101543
0.806569 0.221099 7884.14 0.139926 50.152 0.0173529 0.553926 0.2021 0.10288
0.751789 0.229204 7884.26 0.270344 33.9884 0.0448161 0.523169 0.208859 0.101802
0.755417 0.221827 7884.36 1.05061 15.1981 0.0063688 0.631574 0.214099 0.120616
0.743109 0.229021 7884.18 0.309013 31.7924 0.0547379 0.5285 0.209021 0.102051
0.665923 0.262106 7881.98 0.990982 16.6048 0.00562589 0.60462 0.19937 0.0901406
0.77907 0.235118 7884.28 0.235948 35.5766 0.00287933 0.504277 0.205774 0.0989966
0.649272 0.202854 7880.9 0.826913 24.6069 0.0261226 0.503096 0.246256 0.123192
0.748511 0.226601 7884 0.237299 37.7266 0.0265251 0.515187 0.212717 0.105555
0.751254 0.229536 7883.99 0.210075 41.7554 0.00551444 0.525112 0.210979 0.105515
0.745881 0.229085 7884.18 0.303661 31.8051 0.0540051 0.53457 0.208757 0.102027
0.748836 0.227514 7884.2 0.300304 31.9752 0.0500352 0.524966 0.211236 0.102135
0.662897 0.256682 7879.83 0.562879 23.2132 0.0186315 0.653808 0.140166 0.090397
0.617932 0.234416 7872.62 0.660919 33.9515 0.0145935 0.721171 0.164619 0.127945
0.728711 0.224477 7884.86 0.212569 44.4655 0.0296105 0.497839 0.215805 0.098709
0.671202 0.251462 7884.06 0.172593 49.3019 0.0304287 0.555055 0.17884 0.0856831
0.746277 0.231145 7884.11 0.295362 32.1896 0.0488408 0.529506 0.208128 0.102854
0.790857 0.36516 7562.31 0.256841 12.9842 0.0048673 0.243129 0.0671227 0.803324
0.573026 0.1643 7877.51 0.00275606 237.68 0.00766477 0.693389 0.19157 0.473058
0.756202 0.232879 7884.12 0.229211 37.7567 0.00358414 0.502972 0.204765 0.0977449
0.75106 0.230119 7884.2 0.290517 32.2689 0.00552174 0.533502 0.208583 0.100536
0.603552 0.263662 7878.93 0.303087 54.6262 0.0143231 0.480022 0.197611 0.111758
0.700236 0.242254 7882.42 0.0713844 99.2064 0.026247 0.447326 0.20844 0.0851331
0.855923 0.47137 7951.56 0.220963 178.641 0.00879045 0.238911 0.393863 0.476465
0.760205 0.223924 7883.78 0.227763 37.0676 0.0117678 0.519062 0.214842 0.100508
0.816574 0.219695 7884.85 0.215449 37.5624 0.0229916 0.512394 0.208898 0.103867
0.731616 0.225755 7884.07 0.373071 28.0506 0.000572301 0.536594 0.215871 0.103151
0.767884 0.230761 7884.03 0.204862 39.6956 0.00561541 0.518327 0.208432 0.102132
0.61322 0.194635 7893.92 0.372032 22.7112 0.000439641 0.97823 0.76977 0.153085
0.776957 0.155906 7884.78 0.170298 62.221 0.000386294 0.398106 0.181206 0.165276
0.732474 0.226235 7883.76 0.18513 49.8889 0.00519436 0.447991 0.220665 0.102097
0.759604 0.221832 7884.32 0.310809 32.0206 0.021188 0.51038 0.215586 0.103187
0.686043 0.218395 7883.66 0.494309 26.0757 0.0098161 0.531052 0.217763 0.105662
0.342924 0.196782 7268.53 0.775083 12.7015 0.00828911 0.931034 0.285351 0.203832
0.425997 0.611082 7534.23 0.286731 333.073 0.00882072 0.261287 0.219416 0.136652
0.748953 0.229718 7884.2 0.286972 32.7619 0.0157694 0.5187 0.209912 0.100452
0.740208 0.230377 7884.11 0.269848 34.7909 0.00836551 0.509528 0.209672 0.100448
0.736842 0.228601 7884.35 0.319484 31.5156 0.00179023 0.51858 0.210245 0.105973
0.728971 0.229511 7884.01 0.283631 34.2419 0.004769 0.512282 0.207927 0.102517
0.738321 0.226974 7883.97 0.284609 33.8133 0.0480709 0.535345 0.210487 0.102044
0.754167 0.228169 7884.19 0.241809 37.2136 0.0257957 0.498686 0.20858 0.100127
0.728159 0.228448 7884.16 0.355106 29.593 4.80288e-05 0.527047 0.21178 0.101124
0.697621 0.247273 7882.31 0.402871 30.754 0.00158291 0.412531 0.195994 0.0621104
0.752529 0.228911 7884.09 0.284969 32.9122 0.0490352 0.520221 0.209975 0.100886
0.756484 0.227839 7884.2 0.280249 33.2213 0.0484388 0.528709 0.210024 0.10154
0.658002 0.223776 7883.91 0.936205 17.6156 0.0374875 0.674445 0.194097 0.10238
0.631447 0.229209 7881.23 0.919467 22.0203 0.00577494 0.623814 0.186242 0.0926386
0.755727 0.226846 7884.33 0.285114 33.0019 0.0465416 0.509429 0.212361 0.10286
0.749014 0.245599 7883.18 0.304922 27.3262 0.00115593 0.462673 0.204608 0.0974943
0.738404 0.232474 7883.95 0.267112 34.2424 0.00320987 0.509901 0.206731 0.0982959
0.744615 0.230245 7884.09 0.275235 34.1633 0.0432213 0.502437 0.210465 0.101208
0.758857 0.228477 7884.1 0.260722 34.4565 0.0435064 0.520701 0.2096 0.0993971
0.46088 0.282338 7873.79 1.23238 28.3751 0.0544443 0.338632 0.210011 0.108014
0.817611 0.240838 7884.38 0.19239 39.1262 0.0017258 0.423966 0.203156 0.0915961
0.741238 0.228098 7884.08 0.279205 34.3728 0.0450385 0.530467 0.210145 0.103961
0.749282 0.227847 7884.22 0.248818 36.4583 0.00435334 0.531012 0.209674 0.101502
0.716399 0.247624 7884.11 0.195526 40.6623 0.00794559 0.596317 0.15795 0.0784343
0.727027 0.230586 7883.61 0.313695 32.9316 0.040315 0.483043 0.216087 0.109854
0.745829 0.23035 7884.1 0.278928 33.615 0.00715285 0.513612 0.21135 0.0999594
0.773177 0.22728 7884.28 0.269406 33.2293 0.000974567 0.502699 0.220379 0.105156
0.624528 0.248427 7879.8 0.783934 25.8347 0.00410781 0.535056 0.19024 0.0880452
0.592881 0.277976 7872.99 1.27139 20.7253 0.0107578 0.348364 0.212252 0.0947559
0.74865 0.228925 7884.11 0.277812 33.6126 0.0469165 0.532139 0.209262 0.101477
0.737456 0.234258 7884.03 0.28599 33.4376 0.0475611 0.508593 0.207133 0.0996976
0.674545 0.22037 7883.81 0.631606 21.6976 0.00743229 0.535656 0.223352 0.0985028
0.744293 0.228626 7884.18 0.29583 32.2865 0.0501677 0.521974 0.209786 0.101081
0.783686 0.228706 7884.58 0.221793 36.8645 0.00877237 0.493696 0.208872 0.100465
0.753302 0.235368 7884.28 0.258794 35.5744 0.00554821 0.287107 0.213908 0.100645
0.69619 0.203708 7878.15 0.396611 42.2009 0.0127539 0.532848 0.195182 0.0946108
0.709319 0.249519 7883.55 0.343544 29.7618 0.00755029 0.489775 0.193674 0.0957081
0.750093 0.256266 7880.68 0.31709 30.947 0.00285196 0.551168 0.182111 0.0918353
0.744451 0.229932 7884.07 0.281128 33.705 0.045933 0.521656 0.210367 0.100591
0.745377 0.228212 7884.17 0.281739 33.7803 0.0459834 0.523845 0.210735 0.10096
0.753078 0.227687 7884.14 0.269372 34.2656 0.0445914 0.529509 0.210437 0.101562
0.738531 0.22957 7884.12 0.298932 32.4553 0.0495169 0.52022 0.208846 0.099938
0.646082 0.268894 7882.14 0.619866 23.568 0.0027125 0.451676 0.200513 0.0868959
0.750736 0.226274 7884.14 0.294084 32.6104 0.0483256 0.530027 0.210538 0.101983
0.773189 0.229079 7884.3 0.252209 34.1941 0.00295597 0.550921 0.209142 0.0990396
0.0785111 0.179967 7197.88 1.11081 227.221 0.00249065 0.824692 0.457508 0.257345
0.744132 0.229503 7884.15 0.302243 31.9736 0.052735 0.530266 0.20979 0.102149
0.74289 0.222281 7883.81 0.282383 35.1799 0.0029727 0.521624 0.21558 0.103571
0.775952 0.233614 7883.96 0.197914 39.8209 0.0146591 0.518324 0.198349 0.0993823
0.769815 0.226502 7884.59 0.250102 34.8312 0.00239023 0.581119 0.20985 0.106899
0.70724 0.254456 7885.71 0.542748 25.4341 0.0032851 0.218998 0.22725 0.0833316
0.72936 0.278282 7882.93 0.362895 22.8949 0.017215 0.501789 0.191722 0.0875571
0.737621 0.228273 7884.16 0.311259 31.732 0.00978197 0.512703 0.209741 0.099585
0.714408 0.218927 7886.14 0.61225 19.1982 0.0111094 0.810868 0.146302 0.153935
0.742321 0.228384 7884.11 0.310368 31.6021 0.0534196 0.538439 0.211496 0.101711
0.711527 0.233301 7883.58 0.304741 33.3358 0.00452517 0.529018 0.217495 0.10036
0.0396499 0.203795 7125.12 1.20336 353.27 0.00124793 0.909249 0.835283 0.433718
0.289972 0.230693 7908.7 0.773797 8.02363 0.00550003 0.979644 0.482241 0.716473
0.743859 0.226574 7884.23 0.311373 31.6402 0.0530061 0.535619 0.212543 0.103191
0.616923 0.242275 7874.9 0.274454 54.7716 0.0105145 0.223174 0.207092 0.0918344
0.130259 0.168242 7141.23 0.599286 134.19 0.0180315 0.695317 0.156013 0.290789
0.735049 0.229671 7884 0.306962 32.4356 0.00209727 0.539702 0.209641 0.100113
0.756039 0.227634 7884.18 0.265154 34.4677 0.00484278 0.5228 0.210058 0.101747
0.464625 0.0999142 7996.64 0.772023 39.7156 0.00101715 0.554486 0.309253 0.474947
0.668427 0.112953 7174.4 0.103556 257.709 0.00714458 0.0669482 0.304585 0.375223
0.2968 0.209592 7904.88 0.0725082 69.0144 0.00123406 0.827481 0.351416 0.392778
0.380907 0.223297 7705.58 0.58815 2.98668 0.00562428 0.817817 0.568931 0.298381
0.743526 0.228434 7884.16 0.305 31.9997 0.052572 0.520602 0.21043 0.10183
0.73981 0.226489 7884.17 0.27677 34.5008 0.00972884 0.524145 0.213097 0.102255
0.155796 0.224635 7381.15 0.0948073 201.371 0.00238893 0.769849 0.264554 0.25758
0.809084 0.0622438 7874.89 0.489391 64.8915 0.00813731 0.146696 0.23451 0.120095
0.667687 0.245322 7886.63 0.156746 52.2977 0.00111459 0.693798 0.240858 0.127079
0.741477 0.228224 7884.12 0.285805 33.4004 0.0486568 0.52609 0.209847 0.102897
0.747253 0.227937 7884.15 0.286145 33.4267 0.0463545 0.509565 0.211718 0.100335
0.742023 0.229773 7884.08 0.295859 32.8245 0.0501694 0.519304 0.209609 0.100855
0.71086 0.240617 7883.61 0.24707 39.1542 0.00997106 0.445899 0.203794 0.108298
0.00735177 0.171846 7081.74 0.487326 159.62 0.00178874 0.509478 0.495682 0.495438
0.76766 0.11763 7868.95 0.372664 85.3122 0.00351347 0.328081 0.242084 0.116709
0.833963 0.151487 7171.46 0.193285 234.374 0.0110625 0.463077 0.476334 0.292452
0.281045 0.500111 7265.48 0.479494 148.981 0.00376511 0.00505231 0.525675 0.373147
0.0565463 0.145742 7168.83 1.36108 270.059 0.0107551 0.623328 0.319539 0.308705
0.121519 0.164283 7237.72 0.156844 15.7113 0.0118052 0.789591 0.275304 0.311578
0.913175 0.230916 7767.45 0.147661 9.54017 0.0221768 0.847246 0.533901 0.282591
0.0178859 0.227478 7128.11 0.801467 10.1879 0.0752694 0.368022 0.400371 0.265674
0.113114 0.211157 7103.87 0.053735 98.6419 0.00923674 0.713667 0.227444 0.38966
