# DeltaF, Fb, t0, u0, tE, rho
0.987989 0.215692 7886.01 1.49969 6.22286 0.0250519
0.95454 0.218038 7886.22 1.08434 8.09433 0.00762637
0.0182723 0.284098 7293.02 1.06771 44.7724 0.0204169
0.866988 0.215583 7884.65 1.11655 7.28981 0.00933171
0.954711 0.217792 7886.48 1.2493 7.50744 0.00612256
0.123173 0.225376 7910.46 1.10672 53.161 0.00655154
0.988737 0.215655 7886.01 1.49928 6.22333 0.01631
0.830905 0.105545 7529.99 1.37029 6.77961 0.00653149
0.989151 0.215591 7886 1.49929 6.22283 0.00284389
0.988025 0.215578 7886.01 1.49925 6.23045 0.00110655
0.818873 0.208379 7887.62 0.556492 14.6727 0.00877987
0.957348 0.228724 7886.44 1.40521 6.98093 0.0225986
0.0391369 0.248479 7728.58 1.46345 134.168 0.0272703
0.0753599 0.236626 7919.44 0.113262 157.891 0.00304646
0.927344 0.0673606 7590.27 1.4064 336.603 0.0126212
0.896605 0.22576 7884.7 0.52141 12.5658 0.00193549
0.155277 0.226281 7890.93 0.348034 136.075 0.00371083
0.87864 0.215433 7886.52 0.312832 18.1473 0.010584
0.851668 0.211691 7886.37 0.208078 25.8543 0.0195537
0.98865 0.215579 7886 1.49764 6.22918 0.00336934
0.625949 0.250739 7886.2 0.994904 9.47645 0.00124922
0.589381 0.208263 7887.57 1.44053 9.63546 0.00531573
0.92184 0.216578 7886.14 1.46989 6.64219 0.00555738
0.209308 0.183108 7545.26 0.394572 322.169 0.0108069
0.922139 0.211577 7886.08 1.49976 6.6076 0.00667854
0.941008 0.221749 7886.05 1.13119 7.88817 0.0194691
0.659858 0.0980748 7535.35 0.644415 265.569 0.0013586
0.96947 0.214547 7886.03 1.40934 6.59562 0.0119627
0.87472 0.288633 7885.69 0.121292 31.5783 0.0160019
0.119809 0.254035 7315.31 0.12055 159.434 0.00541239
0.716869 0.222493 7893.36 0.304116 21.4154 0.00191423
0.0446226 0.226639 7930.32 0.41574 265.192 0.00417584
0.996168 0.216377 7885.6 1.3404 6.58034 0.00168783
0.972193 0.211644 7888.08 0.258658 23.7972 0.0216933
0.53767 0.111523 7747.57 0.337505 11.4824 0.00426613
0.623169 0.26739 7884.22 0.042949 85.9527 0.000350857
0.68542 0.234817 7881.48 0.00718434 176.167 0.0276585
0.654025 0.216352 7888.21 1.06764 11.0539 0.00247884
0.87351 0.207826 7886.1 1.35914 7.46061 0.00199324
0.562098 0.236255 7889.42 0.735408 15.3603 0.0117341
0.99816 0.216256 7886.1 1.14526 7.43352 0.0110178
0.973908 0.215452 7886.39 1.41231 6.74342 0.0200739
0.986984 0.21596 7886.03 1.44391 6.45879 0.0139998
0.987062 0.215596 7886.01 1.49999 6.2327 0.00791952
0.0489613 0.262226 7370.62 0.649416 83.7554 0.0070295
0.917094 0.228795 7886.54 0.624661 11.2279 0.0170712
0.971268 0.210758 7886.16 1.27492 7.15287 0.00201976
0.028463 0.244265 7514.56 1.43626 93.658 0.0057296
0.0390929 0.231618 7932.08 1.34365 143.972 0.0317535
0.988559 0.215671 7886.02 1.49976 6.22356 0.00335096
0.800501 0.206028 7883.19 0.540668 12.5853 9.66828e-05
0.992892 0.221839 7886.13 0.671691 11.6779 0.00288091
0.989829 0.216801 7885.96 1.42706 6.35747 0.0358793
0.72482 0.174681 7887.91 1.09548 12.4389 0.00312493
0.899453 0.194045 7886.27 0.0565077 74.1797 0.000536762
0.00938535 0.288638 7656.65 0.991631 226.898 0.0167042
0.996633 0.214643 7885.97 1.44137 6.38069 0.0102372
0.985135 0.215294 7886 1.4957 6.25512 0.00417423
0.580024 0.259097 7891.31 0.0117652 63.9653 0.00622074
0.178499 0.231017 7990.65 0.189796 11.0994 0.00738131
0.109725 0.213342 7524.46 0.5599 147.036 0.0224744
0.983832 0.00560772 8004.24 0.20887 202.648 0.00675358
0.259935 0.234715 7753.72 0.321235 4.7586 0.00345853
0.986926 0.215594 7886.01 1.49975 6.2287 0.00735921
0.316621 0.216759 7915.89 0.155586 16.4362 0.014177
0.985949 0.215694 7886.01 1.49992 6.23851 0.0155553
0.987378 0.215593 7886.01 1.49986 6.23103 0.00603664
0.897413 0.253776 7518.47 0.00986911 6.02759 0.0045875
0.953329 0.175456 7883.84 0.0614787 91.7013 0.0037923
0.106381 0.608388 7818.95 1.3967 282.966 0.00556175
0.894105 0.217334 7886.25 1.06503 8.16166 0.0101015
0.729854 0.186088 7887.68 1.01642 10.0327 0.00386513
0.767703 0.209913 7886.44 0.47937 16.9937 0.00833292
0.946959 0.215027 7886.33 1.36216 6.98296 0.0263992
0.337408 0.147098 7901.7 0.690635 59.8956 0.00902432
0.988361 0.215746 7886.01 1.4995 6.22305 0.0056645
0.988706 0.215621 7886 1.49987 6.22633 0.00884096
0.408502 0.197207 7887.48 0.0688356 126.851 0.00573429
0.859508 0.233186 7883.54 0.684589 11.3106 0.0271694
0.987638 0.215589 7886.01 1.49988 6.2287 0.00892737
0.257985 0.251939 7483.22 0.000361969 117.034 0.0012539
0.830584 0.219419 7885.46 0.834759 9.99844 0.00163887
0.542342 0.196159 7893.56 1.32053 10.5498 0.00774309
0.129322 0.145777 7471.92 1.42902 284.631 0.0131396
0.942821 0.212972 7885.76 1.24073 7.35553 0.00492917
0.986347 0.215392 7886 1.49987 6.23192 0.000297986
0.992636 0.215179 7886.08 1.46762 6.33237 0.00838033
0.986799 0.215618 7886.01 1.49982 6.23353 0.0177006
0.698366 0.213325 7884.75 1.20434 7.81712 0.00217284
0.987477 0.215636 7886.01 1.49926 6.23654 0.00900144
0.98735 0.215635 7886 1.49769 6.23565 0.04253
0.663009 0.220089 7883.14 1.08349 6.98518 0.00402027
0.98751 0.215561 7886.01 1.49984 6.23125 0.00914538
0.944215 0.247159 7883.37 0.856839 6.2445 0.0307734
0.758984 0.205896 7887.56 1.41156 10.2243 0.00960219
0.993023 0.215355 7886.03 1.49677 6.22468 0.00369533
0.968919 0.213795 7886.01 1.11566 7.76178 0.00910198
0.320416 0.200906 7892.77 0.523748 28.3515 0.000444988
0.987563 0.216194 7886 1.47828 6.2732 0.00636118
0.982106 0.215416 7886.05 1.45147 6.41874 0.0114015
0.984809 0.215194 7885.98 1.48119 6.28437 0.00672415
0.987698 0.215786 7886.01 1.49695 6.23473 0.00344072
0.992926 0.217471 7886.21 0.819567 9.55825 0.0136986
0.987872 0.215519 7886.02 1.49884 6.23454 0.0186515
0.988315 0.216233 7885.97 1.30993 6.77371 0.0145883
0.947643 0.211204 7886.72 1.35402 7.30888 0.0039476
0.986511 0.215493 7886.01 1.49902 6.24173 0.00816307
0.987827 0.21548 7886 1.4997 6.22248 0.00830303
0.601684 0.223026 7892.7 0.557797 4.74403 0.0228374
0.990938 0.215773 7885.99 1.49506 6.22587 0.000702751
0.106343 0.211196 7210.19 0.401142 0.881737 0.00203636
0.987786 0.21557 7886.01 1.49965 6.23024 0.0102979
0.987157 0.21561 7886.01 1.49984 6.23205 0.000489559
0.974862 0.214325 7885.74 1.45331 6.37068 0.000326393
0.988309 0.21559 7886 1.49991 6.22465 0.0307863
0.987992 0.215578 7886.01 1.49895 6.22676 0.0140131
0.986792 0.215595 7886.01 1.49984 6.23203 0.00137592
0.888448 0.211141 7886.36 1.29805 7.69135 0.0257458
0.998233 0.214455 7886.08 1.30995 6.72826 0.0192692
0.912969 0.211546 7886.54 1.19643 8.43242 0.0206251
0.959562 0.216079 7886.15 1.01856 8.20752 0.0157168
0.167671 0.186173 7893.96 1.37215 12.3056 0.0063231
0.958657 0.215959 7886.1 1.25417 6.95659 0.00771918
0.480748 0.19979 7888.1 1.21988 13.8009 0.0414164
0.98697 0.215549 7886.01 1.49993 6.23077 0.000216143
0.953733 0.212823 7886.09 1.4417 6.62308 0.013359
0.989873 0.215581 7886.01 1.49034 6.226 0.00404368
0.990212 0.215542 7886.01 1.49985 6.2125 0.00199821
0.817217 0.276539 7884.47 1.13702 5.77385 0.0140789
0.987483 0.215567 7886.01 1.49963 6.23039 0.0207464
0.987694 0.215636 7886.01 1.49991 6.22664 0.000207665
0.991315 0.215571 7886.01 1.44039 6.30782 0.0140649
0.714044 0.269757 7881.33 0.740788 6.2994 0.0120896
0.996306 0.215819 7886.04 1.48857 6.2277 0.000491791
0.445356 0.180894 7894.51 0.98105 17.6597 0.0125726
0.997869 0.215255 7885.97 1.49739 6.19936 0.00989611
0.914825 0.218508 7886.33 1.45606 6.82016 0.022637
0.989837 0.215334 7885.99 1.49451 6.22924 0.017544
0.928392 0.210025 7885.97 1.14028 7.68177 0.0786754
0.983926 0.215851 7886.03 1.46733 6.32282 0.00548045
0.993736 0.215903 7885.89 1.42718 6.38956 0.00847796
0.987111 0.215548 7886.02 1.48423 6.30204 0.0194154
0.985612 0.215518 7886.01 1.49942 6.24494 0.00908347
0.973016 0.216097 7885.84 1.107 7.54136 0.00155823
0.911282 0.202578 7886.55 1.06768 8.02262 0.00771297
0.986978 0.215566 7886.01 1.49957 6.23309 0.00145645
0.987094 0.215418 7886.02 1.48535 6.28127 0.00521379
0.987016 0.215576 7886.01 1.49963 6.23749 0.00459566
0.992611 0.215315 7886.07 1.45019 6.37782 0.00519643
0.774783 0.216072 7887.49 1.32455 7.65777 0.0134685
0.978564 0.214901 7886.01 1.49801 6.31734 0.00835771
0.977491 0.215974 7886 1.47509 6.38449 0.000942853
0.988134 0.215637 7886.01 1.49988 6.22762 0.00087868
0.923559 0.208864 7885.09 1.32131 6.99425 0.00547126
0.984045 0.221294 7885.75 1.48929 6.09263 0.00852593
0.987961 0.215203 7885.99 1.4924 6.24068 0.00228868
0.952694 0.214415 7885.97 1.38619 6.70801 0.00833938
0.922306 0.210018 7886.26 1.42315 6.79878 0.0259322
0.973043 0.216683 7885.96 1.35751 6.71871 0.0138901
0.0229717 0.327166 7652.58 0.557464 104.342 0.0354287
0.0685588 0.201458 7886.9 0.902243 203.606 0.00744127
0.639261 0.160377 7890.56 0.0590048 86.4108 0.00676033
0.407867 0.195975 7888.95 0.104377 125.022 0.00485201
0.980336 0.215949 7886.09 1.31321 6.89107 0.00381446
0.982716 0.218002 7886.13 1.25156 7.19314 0.0115284
0.207102 0.198679 7514.56 0.269852 1.67377 0.0244024
0.341358 0.183693 7787.58 0.32313 5.42194 0.000312802
0.737974 0.201513 7884.32 1.22241 7.13101 0.00281962
0.954631 0.221375 7885.67 1.41442 6.36454 0.0126618
0.716642 0.189559 7887.81 0.961831 13.0441 0.00857786
0.668542 0.25932 7888.22 0.289752 25.2424 0.00388889
0.988979 0.215618 7886 1.49989 6.22383 0.0241832
0.985891 0.215585 7886.02 1.49965 6.23778 0.00401909
0.985122 0.233968 7886.44 0.0962854 35.8759 0.00333473
0.986053 0.215496 7886.02 1.49943 6.23639 0.0206605
0.227507 0.241783 7324.49 0.098837 108.795 0.00477764
0.0337711 0.231899 7418.37 0.747062 95.2169 0.00755798
0.302591 0.259471 7160.31 0.297555 309.627 0.0158586
0.928434 0.527205 7507.34 1.01276 60.2634 0.0187863
0.98598 0.215756 7886 1.49939 6.2256 0.00125395
0.61667 0.0771372 7080.63 0.46838 301.18 0.00351908
0.925595 0.21062 7886.33 0.864533 9.34666 0.00454953
0.988219 0.215604 7886.01 1.49996 6.22672 0.0143664
0.987318 0.214906 7885.28 1.21442 6.61825 0.00516857
0.936021 0.215229 7886.35 1.42302 6.46314 0.00463315
0.827388 0.227029 7885.72 0.433952 14.6182 0.0142494
0.828016 0.935935 7896.42 0.844498 200.364 0.0388193
0.598748 0.142317 7892.69 0.038786 271.312 0.00177581
0.98679 0.214957 7886.03 1.49282 6.27284 0.00830255
0.986384 0.215521 7886.01 1.49799 6.25155 0.00028453
0.76372 0.164525 7881.16 0.145449 36.411 0.00494246
0.98969 0.214013 7886.21 1.29309 7.1187 0.00628995
0.927462 0.216726 7885.96 0.910189 8.92493 0.0148611
0.43513 0.0735173 7893.07 0.343634 263.363 0.0224734
0.0448572 0.212352 7730.36 0.787895 326.542 0.0119442
0.352811 0.148727 7515.81 0.500298 203.641 0.0103034
0.996857 0.213513 7886.92 1.00699 8.70433 0.0150832
0.988097 0.215749 7886.02 1.4911 6.25469 0.0116715
0.979026 0.215281 7885.96 1.46545 6.34394 0.0151753
0.833997 0.22012 7885.05 0.675586 11.492 0.00130326
0.836568 0.183899 7886.73 0.743547 12.93 0.006776
0.410182 0.224154 7410.86 0.149557 114.624 0.00696521
0.953484 0.21897 7885.98 0.904799 8.30727 0.0100978
0.990381 0.215746 7885.98 1.49707 6.20662 0.00496293
0.987908 0.215923 7886 1.49991 6.22343 0.00896017
0.988713 0.21556 7886.02 1.49947 6.2301 0.0116371
0.99048 0.216223 7886.01 1.44582 6.34633 0.00613056
0.990836 0.215324 7886.05 1.48425 6.26918 0.00455129
0.85309 0.223744 7885.67 0.246968 19.6698 0.0250968
0.981589 0.215408 7886.06 1.49757 6.28899 0.0160846
0.567792 0.213608 7885.76 0.261729 23.8338 0.000963861
0.64245 0.143831 7884.4 0.060247 126.746 0.0094799
0.990756 0.2149 7885.93 1.33198 6.76348 0.00197761
0.987563 0.215618 7886.01 1.49788 6.2367 0.0182003
0.754475 0.229494 7504.03 0.519798 247.223 0.000763816
0.987764 0.215497 7886 1.49807 6.23137 0.0133918
0.00255127 0.246139 7825.12 0.130181 160.94 0.00617947
0.369282 0.180611 7726.76 0.981869 346.968 0.00146758
0.997749 0.215038 7886.22 1.11324 7.22545 0.00907226
0.674144 0.21082 7885.12 1.06548 10.8419 0.00528672
0.990023 0.215628 7886.02 1.49971 6.22078 0.00261696
0.987963 0.21581 7885.99 1.49921 6.20654 0.0097895
0.973085 0.210176 7886.01 1.45934 6.36416 0.0210913
0.964002 0.217887 7886.34 0.891965 8.80713 0.000495646
0.98698 0.213968 7886.03 0.952708 8.5948 0.0135777
0.587498 0.212755 7887.14 0.714935 14.9225 0.00601054
0.433783 0.188212 7902.42 0.0870044 123.556 0.000981126
0.987449 0.215447 7886.04 1.44253 6.40456 0.027013
0.819336 0.281103 7892.93 0.827654 13.3675 0.0182763
0.772575 0.214278 7885.87 0.68482 12.4475 0.0104851
0.965365 0.215082 7886.09 1.48619 6.40214 0.0020629
0.224381 0.229091 7899.86 0.217871 166.721 0.0024943
0.988381 0.215545 7886.01 1.49998 6.22493 0.0035276
0.42587 0.236497 7897.45 0.214365 95.043 0.00914383
0.885508 0.216947 7886.59 1.44553 7.26238 0.00336622
0.989797 0.215971 7886.09 1.4839 6.28606 0.001279
0.69309 0.204284 7892.85 0.85177 17.5766 0.000145009
0.987255 0.215981 7885.99 1.49782 6.18491 0.00758613
0.837027 0.213374 7885.35 1.03386 8.32709 0.00524257
0.989248 0.215677 7886 1.49881 6.2126 0.0103906
0.043548 0.215483 7250.48 0.970196 301.514 0.0065973
0.990095 0.216057 7886 1.49562 6.20047 0.00848798
0.961522 0.215884 7885.86 1.22018 7.25877 0.0114875
0.987965 0.216043 7886.04 1.35555 6.71532 0.020743
0.97664 0.215777 7886.08 1.49701 6.29964 0.00547218
0.997495 0.214863 7886.03 1.49424 6.19465 0.000396751
0.985674 0.21561 7885.99 1.49105 6.25378 0.0245283
0.993461 0.216957 7885.99 1.42357 6.36874 0.00288786
0.999021 0.215546 7886.02 1.46412 6.30834 0.0251615
0.166044 0.178614 7288.31 0.81962 17.9872 0.00161317
0.987502 0.215431 7886.04 1.47605 6.33066 0.00414502
0.731275 0.228767 7888.27 0.224301 36.2831 0.0128552
0.967448 0.215599 7886 1.48042 6.394 0.00226627
0.972212 0.21484 7886.01 1.46045 6.42961 0.0193413
0.977747 0.213056 7886.07 1.4216 6.55823 0.0113212
0.988372 0.215451 7885.99 1.49578 6.23354 0.0249843
0.999288 0.21509 7885.93 1.49883 6.15134 0.00852472
0.747789 0.212922 7889.11 0.626634 16.5985 0.00270775
0.996486 0.216129 7885.98 1.49879 6.16787 0.00577496
0.997809 0.215381 7885.99 1.47108 6.25062 0.000915284
0.810986 0.214011 7889.11 0.600231 15.1768 0.00222056
0.989908 0.214766 7886.14 1.49597 6.32003 0.00286976
0.987463 0.215605 7886.01 1.49999 6.23194 0.00116419
0.432921 0.217655 7892.64 0.190143 62.1129 0.000430529
0.988019 0.215589 7886.01 1.49939 6.22864 0.00159258
0.69181 0.231386 7890.02 0.654996 21.8714 0.00219482
0.72907 0.237574 7885.54 0.207315 31.7333 0.00558899
0.547075 0.261518 7663.95 0.0103658 71.7133 0.0110735
0.246845 0.241773 7897.33 1.4164 18.6576 0.00960719
0.986199 0.215645 7886.01 1.49809 6.24055 0.00172249
0.996354 0.217666 7886.28 1.12747 7.73819 0.0324485
0.719124 0.202769 7885.76 0.61084 16.5989 0.0112028
0.976222 0.215847 7885.98 1.4979 6.2877 0.00102549
0.987089 0.215664 7886.01 1.49987 6.22903 0.00768802
0.983488 0.215923 7886 1.49978 6.24533 0.000124561
0.987655 0.215644 7886.01 1.49967 6.22691 0.0079513
0.998284 0.215618 7885.94 1.4642 6.26892 0.00210666
0.999394 0.215714 7886.06 1.4598 6.33433 0.0321674
0.938087 0.209975 7886.49 1.15834 7.67028 0.00138473
0.984646 0.215467 7886.03 1.49402 6.26454 0.0083719
0.998696 0.216055 7886.19 1.27913 6.8171 0.0200443
0.989269 0.215574 7886.01 1.49997 6.22367 0.0310384
0.987722 0.215557 7886.01 1.49976 6.23107 0.00785426
0.984517 0.215116 7886.04 1.48488 6.3041 3.92201e-05
0.992658 0.215534 7886.01 1.49976 6.21076 0.000536286
0.972219 0.214112 7886.05 1.47397 6.32294 0.032651
0.85754 0.214859 7885.99 1.484 7.36351 0.00317222
0.985248 0.215091 7886.02 1.49793 6.25818 0.0373687
0.996144 0.217672 7885.9 1.24895 6.89754 0.0100939
0.724685 0.265046 7892.85 1.44036 9.08608 0.0105182
0.885359 0.219335 7886.58 1.09678 8.07397 0.00725176
0.701957 0.263503 7887.27 0.970241 9.28173 0.0197368
0.989302 0.215184 7886.04 1.48381 6.27385 0.00349481
0.837691 0.218702 7885.63 0.689831 11.7432 0.0122089
0.869331 0.209174 7885.59 1.35379 7.5787 0.00258195
0.868571 0.215909 7887.86 1.14216 8.45937 0.00885811
0.28247 0.248264 7890.54 0.702813 30.363 0.0165521
0.963486 0.218724 7886.06 1.45931 6.42631 0.00621693
0.988448 0.215621 7886.01 1.49991 6.22656 0.0175005
0.962498 0.213491 7885.68 1.22156 7.26758 0.0304005
0.988266 0.215615 7886 1.4992 6.22195 0.00231971
0.988391 0.215721 7886.01 1.49983 6.22848 0.0202066
0.700672 0.229064 7884.66 0.515592 28.7623 0.014326
0.160542 0.223159 7920.61 0.207296 91.0586 0.00305338
0.939597 0.213451 7885.76 0.91147 8.7594 0.000390203
0.108085 0.351815 7522.61 0.712772 44.8351 0.00396347
0.992465 0.215637 7885.99 1.49797 6.21966 0.0164469
0.988873 0.215679 7886.01 1.49954 6.22113 0.00876085
0.987425 0.215667 7886.01 1.5 6.23021 0.0491032
0.985073 0.215533 7886 1.49992 6.23301 0.00891258
0.938712 0.212804 7886.38 1.4539 6.74898 0.00223832
0.760823 0.218461 7884.84 0.0471223 70.1461 0.0191615
0.0886998 0.191865 7884.52 0.164213 289.118 0.00836612
0.987328 0.215532 7886 1.49842 6.23579 0.0268155
0.0894185 0.195434 7814.83 1.44374 94.1347 0.00494357
0.126686 0.208032 7909.94 0.195375 350.372 0.00242188
0.306895 0.14403 7897.53 0.0925061 214.109 0.0075764
0.98761 0.215589 7886.01 1.49965 6.23339 0.0179623
0.98772 0.21564 7886.01 1.49991 6.22841 0.0150811
0.987095 0.215563 7886 1.49937 6.22873 0.00831694
0.655041 0.177422 7890.37 0.0877678 56.9559 0.0132994
0.598415 0.180227 7897.5 0.211443 69.5457 0.00687506
0.985222 0.21553 7886.01 1.49902 6.25408 0.00438067
0.990231 0.216624 7885.99 1.44396 6.47704 0.0115842
0.98021 0.215364 7886.07 1.45274 6.40563 0.011052
0.917543 0.213846 7884.9 0.79338 11.0286 0.00877597
0.0523694 0.201269 7492.86 1.42548 237.366 0.0182767
0.983535 0.213541 7885.97 1.44836 6.35573 0.0227505
0.981862 0.216706 7885.91 1.49164 6.20596 0.0159092
0.847334 0.216976 7885.17 0.476917 15.2802 0.0475788
0.922854 0.214712 7885.82 0.718891 10.1325 0.000921344
0.956445 0.215352 7885.99 1.44573 6.50839 0.00543296
0.710715 0.20868 7888.13 0.955234 12.1235 0.000733056
0.970347 0.214798 7886.11 1.29811 6.96335 0.00601657
0.986725 0.21566 7886.01 1.49979 6.22997 5.82415e-05
0.0761715 0.133304 7923.94 1.2622 245.221 0.000718887
0.793179 0.220004 7888.03 0.61024 16.0148 0.00760077
0.251371 0.0854746 7814.68 1.49358 148.18 0.000487113
0.990953 0.215804 7885.95 1.49761 6.28692 0.0236688
0.987396 0.215658 7886.01 1.49814 6.23009 0.000888215
0.326033 0.0887996 7200.53 0.669043 49.1687 0.00496098
0.868465 0.206589 7886.72 0.93462 9.56603 0.00560962
0.72264 0.210598 7886.03 0.72024 12.8551 0.0298929
0.979464 0.214345 7885.95 1.4247 6.3317 0.00152226
0.265128 0.125658 7544.12 1.3091 35.1976 0.00385338
0.993453 0.216355 7886 1.39218 6.54092 0.00244141
0.998686 0.209159 7885.71 0.992433 8.11659 0.0382161
0.977277 0.21435 7885.99 1.33616 6.87513 0.026245
0.999829 0.217036 7886.2 1.39271 6.56422 0.0153693
0.624084 0.230338 7889.03 0.0206963 201.994 0.00884939
0.98829 0.215642 7886.01 1.5 6.22765 0.0130897
0.987506 0.215541 7886.02 1.49899 6.23921 0.000179581
0.438989 0.189071 7878.6 0.313529 15.692 0.00409704
0.0363275 0.24528 8007.66 0.561401 182.959 0.00482491
0.889659 0.209677 7886.19 1.21809 8.2933 0.042357
0.0633642 0.304412 7729.8 0.404718 331.381 0.0044233
0.233784 0.244996 7913 0.047589 227.403 0.000361752
0.979371 0.215472 7885.98 1.48407 6.28772 0.000748746
0.993984 0.215155 7886.02 1.49407 6.22315 0.00587512
0.135399 0.190212 7920.32 1.28581 48.9337 0.00588021
0.963363 0.214139 7886.08 1.48969 6.54363 0.00385803
0.986853 0.21556 7886 1.4999 6.22882 0.0010105
0.986032 0.213584 7885.76 1.36552 6.53413 0.0118521
0.972005 0.215138 7885.93 1.48759 6.33282 0.00679652
0.979688 0.216245 7886 1.33321 6.81101 0.0169211
0.996147 0.214432 7885.86 1.38054 6.51262 0.0064486
0.98164 0.215538 7886.05 1.49369 6.27557 0.0133588
0.980182 0.215357 7886.04 1.48973 6.29606 0.00306188
0.986547 0.215752 7886 1.49743 6.23901 0.0326574
0.983803 0.215542 7885.99 1.45181 6.33676 0.0260945
0.997316 0.215766 7886.01 1.48684 6.24066 0.0259097
0.991907 0.194798 7885.51 0.42666 17.5389 0.01911
0.980842 0.215548 7886 1.49578 6.31693 0.0139526
0.987982 0.215565 7886.01 1.49991 6.2322 0.0144311
0.987977 0.215576 7886.01 1.49995 6.23013 0.0103625
0.978165 0.215714 7886.04 1.47864 6.34929 0.000646379
0.991414 0.215631 7885.97 1.49254 6.20184 0.00478874
0.951455 0.220558 7885.66 1.44207 6.47401 0.0219652
0.98719 0.215426 7886 1.49724 6.24209 0.00684572
0.0573062 0.205248 7887.22 0.845062 292.882 0.0178441
0.986004 0.214829 7886.11 1.41166 6.52384 0.00332102
0.988611 0.215627 7886.01 1.49991 6.22479 0.000860579
0.966741 0.215742 7885.99 1.46614 6.39471 0.00531056
0.991606 0.215944 7886.01 1.49457 6.23652 0.000196533
0.901931 0.209787 7886.17 1.26893 7.29447 0.016863
0.994946 0.215422 7886.01 1.49627 6.21129 0.00315219
0.98881 0.215816 7886.03 1.49758 6.22823 0.00932891
0.99204 0.217647 7886.02 1.2077 7.22494 0.00333394
0.987877 0.215549 7886.01 1.49975 6.22944 0.00061738
0.929194 0.21289 7886.28 0.930113 9.63631 0.0136064
0.985939 0.215604 7886.01 1.4998 6.23638 0.0144706
0.592209 0.206534 7887.64 1.48311 9.13466 0.0185129
0.987008 0.215661 7886.01 1.49998 6.23554 0.000978454
0.993818 0.215992 7885.95 1.49501 6.16811 0.00618924
0.990876 0.215751 7885.99 1.49715 6.20819 0.0146093
0.979366 0.216035 7885.99 1.49463 6.2652 0.0275716
0.986616 0.215684 7886.03 1.493 6.25852 0.014918
0.987393 0.215702 7886 1.49983 6.22515 0.0111116
0.984016 0.21559 7886.01 1.49997 6.24226 0.00970464
0.994828 0.214972 7885.99 1.49556 6.19377 7.93334e-05
0.880419 0.219982 7887.21 0.835366 10.8044 0.00165414
0.988513 0.21566 7886.01 1.49986 6.22709 0.000383494
0.988556 0.215815 7886.02 1.4958 6.23815 0.00875016
0.986457 0.215737 7886.01 1.49981 6.23485 0.00462779
0.986242 0.21571 7886.02 1.49868 6.23923 0.00561764
0.981942 0.215169 7886.19 1.27669 7.08045 0.00520744
0.986705 0.215494 7886.02 1.49882 6.23971 0.000410391
0.953818 0.218249 7886.42 1.19199 7.48307 0.00382058
0.986383 0.215584 7886 1.49878 6.23603 0.0121293
0.986769 0.215654 7886.01 1.49978 6.23164 0.0166467
0.987475 0.215601 7886.01 1.49971 6.23221 0.00148027
0.986023 0.215501 7886.01 1.49998 6.23765 0.00146069
0.924377 0.18962 7885.53 0.734557 11.6439 0.0120566
0.0276727 0.244962 7443.55 1.19487 99.6985 0.00542967
0.984677 0.215694 7885.99 1.49981 6.22508 0.00968644
0.803484 0.217056 7886.95 1.36338 7.43313 0.00040676
0.948864 0.214248 7886.23 1.48129 6.52207 0.000776553
0.597162 0.217003 7890.63 1.04445 14.6764 0.00339782
0.9872 0.215549 7886.01 1.4997 6.23456 0.00842858
0.982501 0.215709 7885.97 1.49255 6.25009 0.00658198
0.986507 0.215868 7886.05 1.47347 6.33564 0.00114832
0.635615 0.179956 7749.79 0.161847 168.162 0.00633773
0.967469 0.218234 7886.16 1.31947 7.30171 0.00890186
0.987299 0.215596 7886.01 1.49986 6.23484 0.00649239
0.990986 0.21568 7886.02 1.44696 6.37549 0.0249159
0.987109 0.215729 7886 1.49895 6.22904 0.0161759
0.988015 0.21569 7886 1.49895 6.21559 0.000487542
0.969806 0.2153 7885.95 1.40671 6.47802 0.00366396
0.467723 0.158831 7892.32 0.438381 64.9594 0.0231091
0.985298 0.215738 7886.02 1.49964 6.25121 0.0140238
0.0260258 0.219462 7825.75 0.71402 259.608 0.00125488
0.983358 0.215591 7885.96 1.49074 6.23794 0.0194816
0.244779 0.268389 7860.35 0.0412682 107.738 0.0107389
0.128655 0.252296 7893.72 1.45129 8.87015 0.0184595
0.95882 0.214497 7886.14 1.47664 6.47699 0.00566626
0.990726 0.215867 7886.02 1.49837 6.20934 0.00546921
0.987648 0.215527 7886 1.4989 6.22839 0.00778661
0.986207 0.215521 7886.04 1.34582 6.7313 0.0093226
0.961401 0.21562 7880.84 0.550862 7.0887 0.00322789
0.738063 0.209281 7887.55 1.22852 9.75658 0.0057941
0.946595 0.221598 7885.77 0.916139 9.06147 0.00409463
0.982261 0.2155 7886.02 1.49728 6.27496 0.000386166
0.983078 0.214617 7886.24 1.46371 6.42043 0.0329951
0.993005 0.21297 7885.97 1.15172 7.416 0.00940543
0.870473 0.227206 7884.91 0.175434 18.7796 0.0224594
0.98613 0.2155 7886.02 1.47733 6.31479 0.00552927
0.991038 0.215634 7886.01 1.49671 6.21953 0.00641497
0.99434 0.215611 7886.04 1.49537 6.24836 0.00183007
0.584424 0.169394 7893.73 0.0204269 313.912 0.0018975
0.373044 0.233234 7345.37 0.338635 47.913 0.00669665
0.507238 0.204945 7878.17 0.784118 7.15012 0.00294688
0.63879 0.208323 7885.24 0.332427 32.7486 0.002387
0.97853 0.215351 7886.03 1.4124 6.50954 0.0107886
0.985057 0.215357 7886.04 1.42892 6.42758 0.00481337
