#  DeltaF, Fb, t0, u0, tE, rho, Pb, mu_b, sig_b
# 
7.291940000000000088e-01 2.323399999999999910e-01 7.884380000000000109e+03 2.391780000000000017e-01 4.037800000000000011e+01 4.246930000000000323e-03 4.246590000000000087e-01 2.212649999999999895e-01 1.007829999999999976e-01
7.441809999999999814e-01 2.356479999999999964e-01 7.885140000000000327e+03 1.198509999999999964e+00 1.151110000000000078e+01 1.171520000000000027e-02 6.988320000000000087e-01 1.973550000000000026e-01 1.109819999999999973e-01
6.364360000000000017e-01 2.292700000000000016e-01 7.882840000000000146e+03 1.415519999999999889e+00 1.361379999999999946e+01 1.294290000000000024e-02 5.672369999999999912e-01 2.139179999999999970e-01 1.173249999999999987e-01
7.814410000000000522e-01 2.455299999999999983e-01 7.884140000000000327e+03 2.470529999999999948e-01 3.256869999999999976e+01 1.183569999999999935e-02 4.986689999999999734e-01 1.988489999999999980e-01 1.017499999999999932e-01
6.564400000000000235e-01 2.271160000000000123e-01 7.881039999999999964e+03 2.739860000000000073e-01 4.452210000000000178e+01 2.114669999999999918e-03 6.252590000000000092e-01 1.794469999999999954e-01 8.448279999999999679e-02
8.412530000000000285e-01 2.132269999999999999e-01 7.884710000000000036e+03 2.438609999999999944e-01 3.242079999999999984e+01 9.321990000000000484e-03 6.293680000000000385e-01 2.656290000000000040e-01 1.284309999999999896e-01
6.601970000000000338e-01 2.299229999999999885e-01 7.883579999999999927e+03 4.194539999999999935e-01 2.690439999999999898e+01 1.421640000000000056e-02 3.786209999999999853e-01 2.011229999999999962e-01 9.402499999999999747e-02
6.302689999999999682e-01 2.210189999999999932e-01 7.884060000000000400e+03 3.828250000000000264e-01 3.203849999999999909e+01 1.756440000000000076e-05 4.611109999999999931e-01 2.162660000000000138e-01 1.065559999999999979e-01
6.993169999999999664e-01 2.158740000000000103e-01 7.884420000000000073e+03 1.246019999999999905e+00 1.462240000000000073e+01 6.379519999999999635e-03 3.917280000000000206e-01 2.228980000000000128e-01 9.305099999999999483e-02
8.547120000000000273e-01 2.029519999999999935e-01 7.885069999999999709e+03 1.996149999999999869e-01 3.949110000000000298e+01 9.025530000000000358e-03 4.984089999999999909e-01 2.188380000000000047e-01 9.929670000000000163e-02
5.783629999999999605e-01 2.700239999999999863e-01 7.883079999999999927e+03 1.295169999999999932e+00 1.202430000000000021e+01 1.106389999999999978e-02 4.845369999999999955e-01 1.830380000000000063e-01 8.138479999999999326e-02
7.937469999999999803e-01 2.330109999999999959e-01 7.884170000000000073e+03 1.482900000000000051e-01 5.019100000000000250e+01 1.203929999999999931e-02 3.465289999999999759e-01 2.275020000000000098e-01 1.090290000000000009e-01
6.476319999999999855e-01 2.610750000000000015e-01 7.882569999999999709e+03 1.262590000000000101e+00 1.355189999999999984e+01 5.830459999999999739e-05 3.926000000000000045e-01 1.955909999999999871e-01 8.211340000000000305e-02
7.640109999999999957e-01 2.381780000000000008e-01 7.884000000000000000e+03 1.861949999999999994e-01 4.215849999999999653e+01 2.358990000000000045e-03 6.175349999999999451e-01 1.994130000000000069e-01 1.195330000000000004e-01
6.466370000000000173e-01 2.568520000000000247e-01 7.882090000000000146e+03 2.492139999999999911e-01 4.265500000000000114e+01 1.255919999999999996e-03 5.565419999999999812e-01 1.823559999999999903e-01 8.803740000000000177e-02
9.153080000000000105e-01 2.340919999999999945e-01 7.885270000000000437e+03 2.993439999999999990e-01 2.514689999999999870e+01 4.039980000000000307e-03 6.312870000000000426e-01 2.007039999999999935e-01 9.711450000000000637e-02
6.494389999999999885e-01 2.327150000000000052e-01 7.882470000000000255e+03 1.405559999999999865e-01 7.137980000000000302e+01 1.805069999999999982e-03 3.780129999999999879e-01 2.018770000000000009e-01 9.589960000000000151e-02
7.254359999999999697e-01 2.254629999999999967e-01 7.884149999999999636e+03 7.141939999999999955e-01 2.059619999999999962e+01 7.640619999999999877e-03 4.959069999999999867e-01 2.161109999999999975e-01 1.121950000000000031e-01
6.987649999999999695e-01 2.191649999999999987e-01 7.882180000000000291e+03 1.029479999999999951e+00 1.713299999999999912e+01 2.583049999999999929e-02 6.171039999999999859e-01 2.231059999999999988e-01 1.154779999999999973e-01
6.710920000000000218e-01 2.434790000000000010e-01 7.882949999999999818e+03 7.905600000000000405e-01 2.047670000000000101e+01 2.996389999999999817e-03 4.798760000000000248e-01 2.078760000000000052e-01 1.125000000000000028e-01
8.547120000000000273e-01 2.029519999999999935e-01 7.885069999999999709e+03 1.996149999999999869e-01 3.949110000000000298e+01 9.025530000000000358e-03 4.984089999999999909e-01 2.188380000000000047e-01 9.929670000000000163e-02
6.898859999999999992e-01 2.386919999999999875e-01 7.883149999999999636e+03 5.794240000000000501e-01 2.553579999999999828e+01 6.767399999999999805e-03 4.957849999999999757e-01 2.024070000000000036e-01 9.853130000000000221e-02
6.780350000000000543e-01 2.403619999999999923e-01 7.883810000000000400e+03 1.105480000000000018e+00 1.369059999999999988e+01 3.435220000000000114e-03 4.756520000000000192e-01 2.298030000000000073e-01 1.069029999999999980e-01
6.332569999999999588e-01 2.259839999999999904e-01 7.882220000000000255e+03 6.989459999999999562e-01 2.326249999999999929e+01 5.231720000000000250e-04 4.640549999999999953e-01 2.230370000000000130e-01 9.879749999999999643e-02
6.416079999999999561e-01 2.210010000000000030e-01 7.883470000000000255e+03 8.514709999999999779e-01 1.753920000000000101e+01 5.545809999999999976e-03 6.409599999999999742e-01 2.186690000000000023e-01 1.124760000000000065e-01
7.719970000000000443e-01 2.731140000000000234e-01 7.884869999999999891e+03 6.576410000000000311e-01 1.441980000000000040e+01 1.312819999999999959e-02 3.757130000000000192e-01 1.833889999999999965e-01 7.884049999999999392e-02
6.594529999999999559e-01 2.615549999999999820e-01 7.883189999999999600e+03 5.900109999999999522e-01 2.325069999999999837e+01 7.210559999999999756e-04 4.561149999999999927e-01 2.011459999999999915e-01 8.692740000000000189e-02
7.845999999999999641e-01 2.403019999999999878e-01 7.884829999999999927e+03 1.087849999999999984e+00 1.243260000000000076e+01 9.255050000000000776e-03 3.345890000000000253e-01 2.019630000000000036e-01 9.499140000000000361e-02
6.502860000000000307e-01 2.418639999999999957e-01 7.882630000000000109e+03 7.453720000000000345e-01 2.180470000000000041e+01 3.148080000000000149e-03 6.285849999999999493e-01 1.767120000000000080e-01 9.062599999999999822e-02
6.820270000000000499e-01 2.092559999999999976e-01 7.883369999999999891e+03 2.012120000000000020e-01 5.147240000000000038e+01 2.350450000000000109e-02 5.377809999999999535e-01 2.296340000000000048e-01 9.465220000000000578e-02
7.490139999999999576e-01 2.455990000000000117e-01 7.883180000000000291e+03 3.049220000000000264e-01 2.732620000000000005e+01 1.155929999999999892e-03 4.626730000000000009e-01 2.046080000000000121e-01 9.749430000000000596e-02
8.445030000000000037e-01 2.330909999999999926e-01 7.884079999999999927e+03 5.668240000000000084e-02 1.072469999999999999e+02 1.008719999999999929e-02 4.540370000000000239e-01 1.774179999999999924e-01 9.759909999999999419e-02
8.660390000000000033e-01 2.265220000000000011e-01 7.884020000000000437e+03 9.594919999999999838e-02 7.319060000000000343e+01 1.416899999999999930e-02 3.907479999999999842e-01 2.247530000000000083e-01 9.572630000000000028e-02
5.980910000000000393e-01 2.625640000000000196e-01 7.881300000000000182e+03 4.404250000000000109e-01 3.071450000000000102e+01 1.602750000000000008e-02 5.514639999999999542e-01 1.882699999999999929e-01 8.239069999999999727e-02
6.801230000000000331e-01 2.361729999999999940e-01 7.884010000000000218e+03 7.439820000000000322e-01 2.071389999999999887e+01 2.735970000000000069e-02 4.628280000000000172e-01 2.172689999999999899e-01 9.612279999999999436e-02
6.538990000000000080e-01 2.569890000000000230e-01 7.882920000000000073e+03 4.000230000000000175e-01 2.790190000000000126e+01 9.513040000000000385e-03 4.408980000000000121e-01 1.893050000000000010e-01 8.581540000000000001e-02
7.195700000000000429e-01 2.269690000000000041e-01 7.884560000000000400e+03 5.010580000000000034e-01 2.353119999999999834e+01 1.727619999999999850e-02 6.248620000000000285e-01 2.199010000000000131e-01 1.086440000000000045e-01
7.008999999999999675e-01 2.604899999999999993e-01 7.884100000000000364e+03 1.242320000000000091e+00 1.212030000000000030e+01 4.207770000000000434e-03 4.155769999999999742e-01 1.859010000000000107e-01 7.868830000000000269e-02
7.155390000000000361e-01 2.183309999999999973e-01 7.883859999999999673e+03 1.026729999999999920e+00 1.423869999999999969e+01 2.310589999999999953e-03 3.721389999999999976e-01 1.977389999999999981e-01 9.752120000000000233e-02
6.754259999999999708e-01 2.475990000000000135e-01 7.883989999999999782e+03 3.309549999999999992e-01 2.892040000000000077e+01 6.047359999999999888e-03 4.972179999999999933e-01 2.027720000000000078e-01 9.685989999999999878e-02
9.810339999999999616e-01 2.417580000000000007e-01 7.884810000000000400e+03 6.591879999999999962e-02 8.106629999999999825e+01 1.209419999999999940e-02 5.738360000000000127e-01 1.783730000000000038e-01 9.473249999999999726e-02
9.298340000000000494e-01 2.428210000000000091e-01 7.885369999999999891e+03 1.414910000000000057e-01 4.292399999999999949e+01 2.711850000000000024e-02 5.684160000000000323e-01 2.021249999999999991e-01 1.110769999999999952e-01
6.586640000000000272e-01 2.685670000000000002e-01 7.884810000000000400e+03 2.293429999999999913e-01 3.851449999999999818e+01 1.231080000000000065e-03 4.027290000000000036e-01 1.869699999999999973e-01 8.793769999999999365e-02
7.108309999999999906e-01 2.132610000000000061e-01 7.883939999999999600e+03 7.621310000000000029e-01 1.619559999999999889e+01 2.513220000000000037e-02 5.438180000000000236e-01 2.326439999999999897e-01 9.400630000000000097e-02
7.160990000000000411e-01 1.864540000000000086e-01 7.881109999999999673e+03 3.717389999999999861e-01 3.943330000000000268e+01 1.443650000000000098e-03 4.187839999999999896e-01 2.349320000000000019e-01 9.082400000000000195e-02
7.412959999999999550e-01 2.415309999999999957e-01 7.884310000000000400e+03 4.204740000000000144e-01 2.584369999999999834e+01 1.514740000000000097e-03 5.981729999999999547e-01 1.820090000000000041e-01 8.562079999999999691e-02
7.537019999999999831e-01 2.184270000000000100e-01 7.884079999999999927e+03 1.089199999999999946e+00 1.548780000000000001e+01 1.586720000000000014e-03 5.027279999999999527e-01 2.239069999999999949e-01 1.014670000000000016e-01
8.800679999999999614e-01 2.345039999999999902e-01 7.885329999999999927e+03 2.209689999999999988e-01 3.257630000000000337e+01 6.415399999999999922e-03 7.168280000000000207e-01 1.995699999999999974e-01 1.149450000000000055e-01
7.009159999999999835e-01 2.330039999999999889e-01 7.883760000000000218e+03 3.731180000000000052e-01 2.713540000000000063e+01 6.841240000000000385e-04 5.130460000000000020e-01 2.002420000000000033e-01 1.033950000000000008e-01
6.694309999999999983e-01 2.406419999999999948e-01 7.884300000000000182e+03 2.582579999999999876e-01 3.994870000000000232e+01 5.509609999999999855e-03 4.423019999999999730e-01 2.100839999999999930e-01 9.881410000000000193e-02
7.801430000000000309e-01 2.208759999999999890e-01 7.885270000000000437e+03 7.855469999999999953e-01 1.548479999999999990e+01 5.757390000000000251e-03 6.757880000000000553e-01 1.975560000000000094e-01 1.102989999999999943e-01
6.617990000000000261e-01 2.376350000000000129e-01 7.883960000000000036e+03 2.751469999999999749e-01 4.131719999999999970e+01 6.011820000000000185e-03 4.205320000000000169e-01 2.193670000000000064e-01 8.910429999999999739e-02
6.712019999999999653e-01 2.514620000000000188e-01 7.884060000000000400e+03 1.725929999999999964e-01 4.930190000000000339e+01 3.042869999999999950e-02 5.550549999999999651e-01 1.788399999999999990e-01 8.568309999999999815e-02
7.666349999999999554e-01 2.151760000000000062e-01 7.884239999999999782e+03 3.469349999999999934e-01 2.886739999999999995e+01 5.305670000000000178e-03 4.971479999999999788e-01 2.323639999999999872e-01 1.128880000000000022e-01
9.380709999999999882e-01 2.354870000000000019e-01 7.884779999999999745e+03 1.221000000000000002e-01 4.597939999999999827e+01 1.052839999999999982e-03 5.357709999999999972e-01 2.067569999999999963e-01 8.721399999999999986e-02
6.970150000000000512e-01 2.477109999999999868e-01 7.883569999999999709e+03 5.197270000000000501e-01 2.154040000000000177e+01 2.086039999999999943e-03 5.699610000000000509e-01 1.905689999999999884e-01 1.123559999999999975e-01
8.929810000000000247e-01 2.291650000000000076e-01 7.884300000000000182e+03 1.558019999999999960e-01 4.104829999999999757e+01 7.356520000000000073e-03 4.595369999999999733e-01 2.204810000000000103e-01 9.934850000000000625e-02
6.594529999999999559e-01 2.615549999999999820e-01 7.883189999999999600e+03 5.900109999999999522e-01 2.325069999999999837e+01 7.210559999999999756e-04 4.561149999999999927e-01 2.011459999999999915e-01 8.692740000000000189e-02
7.128579999999999917e-01 2.589870000000000227e-01 7.884250000000000000e+03 2.620060000000000167e-01 3.391539999999999822e+01 7.798499999999999877e-03 5.205520000000000147e-01 1.759850000000000025e-01 7.801510000000000389e-02
7.422469999999999901e-01 2.046179999999999943e-01 7.885029999999999745e+03 2.108130000000000004e-01 4.513929999999999865e+01 3.923239999999999714e-03 5.219700000000000450e-01 2.262830000000000119e-01 9.160659999999999636e-02
6.633740000000000192e-01 2.452149999999999885e-01 7.883689999999999600e+03 5.748360000000000136e-01 2.243850000000000122e+01 8.012410000000000422e-06 4.329430000000000223e-01 1.939309999999999923e-01 8.318219999999999781e-02
8.949449999999999905e-01 2.061149999999999927e-01 7.883710000000000036e+03 1.115550000000000014e-01 6.014170000000000016e+01 2.325869999999999847e-03 5.015300000000000313e-01 2.547960000000000225e-01 1.113869999999999999e-01
7.948129999999999917e-01 2.179389999999999938e-01 7.882229999999999563e+03 4.460139999999999938e-02 1.633750000000000000e+02 8.552169999999999564e-03 3.671519999999999784e-01 2.242260000000000086e-01 1.074880000000000002e-01
6.780829999999999913e-01 2.196170000000000067e-01 7.883510000000000218e+03 5.191339999999999844e-01 2.485539999999999949e+01 5.876529999999999601e-03 4.875680000000000014e-01 2.110819999999999919e-01 9.385599999999999499e-02
7.625539999999999541e-01 2.144580000000000097e-01 7.884069999999999709e+03 2.828300000000000258e-01 3.538980000000000103e+01 2.241560000000000080e-02 5.688779999999999948e-01 2.208330000000000015e-01 1.086960000000000010e-01
7.567319999999999602e-01 2.352599999999999969e-01 7.883920000000000073e+03 4.293489999999999807e-01 2.486939999999999884e+01 2.232309999999999937e-03 5.711509999999999643e-01 2.050770000000000093e-01 1.021640000000000048e-01
6.581460000000000088e-01 2.148170000000000079e-01 7.881590000000000146e+03 9.358119999999999772e-01 1.921120000000000161e+01 1.150999999999999896e-03 5.152809999999999890e-01 2.122680000000000122e-01 1.007419999999999982e-01
6.793709999999999471e-01 2.401860000000000106e-01 7.884510000000000218e+03 2.608380000000000143e-01 3.943359999999999843e+01 3.429670000000000114e-03 5.069430000000000325e-01 2.018770000000000009e-01 9.015620000000000578e-02
6.801230000000000331e-01 2.361729999999999940e-01 7.884010000000000218e+03 7.439820000000000322e-01 2.071389999999999887e+01 2.735970000000000069e-02 4.628280000000000172e-01 2.172689999999999899e-01 9.612279999999999436e-02
6.618119999999999559e-01 2.386870000000000103e-01 7.883300000000000182e+03 2.868859999999999744e-01 3.692519999999999669e+01 4.528150000000000230e-02 5.414719999999999533e-01 1.846349999999999936e-01 1.072449999999999931e-01
7.196770000000000111e-01 2.431149999999999978e-01 7.884100000000000364e+03 7.428219999999999823e-01 1.747569999999999979e+01 1.376520000000000001e-03 6.331900000000000306e-01 1.912949999999999928e-01 1.143679999999999974e-01
8.039939999999999864e-01 2.553710000000000147e-01 7.883020000000000437e+03 1.081909999999999955e-01 6.099609999999999843e+01 3.617110000000000204e-03 3.901819999999999733e-01 2.032319999999999960e-01 1.054719999999999963e-01
7.278459999999999930e-01 2.286509999999999931e-01 7.883329999999999927e+03 2.308540000000000036e-01 4.256219999999999715e+01 5.995249999999999494e-04 3.358880000000000199e-01 2.144699999999999940e-01 8.479240000000000388e-02
6.652470000000000327e-01 2.316290000000000016e-01 7.883909999999999854e+03 9.091829999999999634e-01 1.655049999999999955e+01 8.188750000000000499e-04 6.222119999999999873e-01 2.318620000000000125e-01 9.647970000000000157e-02
7.193289999999999962e-01 2.036640000000000117e-01 7.883279999999999745e+03 3.194409999999999750e-01 3.495409999999999684e+01 1.633960000000000056e-03 5.113550000000000040e-01 2.476679999999999993e-01 1.059220000000000023e-01
6.711099999999999843e-01 2.378949999999999954e-01 7.883960000000000036e+03 3.554419999999999802e-01 3.156909999999999883e+01 7.828610000000000386e-04 5.838029999999999609e-01 1.881849999999999912e-01 9.746480000000000421e-02
7.644619999999999749e-01 2.186710000000000043e-01 7.885029999999999745e+03 2.272770000000000068e-01 4.170159999999999911e+01 1.549770000000000010e-03 3.390009999999999968e-01 2.393349999999999922e-01 9.754029999999999645e-02
6.959699999999999775e-01 1.946180000000000132e-01 7.880850000000000364e+03 9.458670000000000133e-01 2.208689999999999998e+01 1.555050000000000009e-02 3.478749999999999898e-01 2.346020000000000050e-01 9.091620000000000257e-02
7.441809999999999814e-01 2.356479999999999964e-01 7.885140000000000327e+03 1.198509999999999964e+00 1.151110000000000078e+01 1.171520000000000027e-02 6.988320000000000087e-01 1.973550000000000026e-01 1.109819999999999973e-01
8.402490000000000236e-01 2.321120000000000128e-01 7.884359999999999673e+03 2.514109999999999956e-01 2.912269999999999825e+01 1.501069999999999965e-03 4.783669999999999867e-01 2.160390000000000088e-01 1.071610000000000062e-01
7.401280000000000081e-01 2.226859999999999951e-01 7.884170000000000073e+03 3.932309999999999972e-01 2.648900000000000077e+01 1.474480000000000061e-02 5.086349999999999483e-01 2.211660000000000015e-01 1.039280000000000065e-01
6.615720000000000489e-01 2.461899999999999922e-01 7.882689999999999600e+03 5.593700000000000339e-01 2.668730000000000047e+01 5.515169999999999795e-03 5.391679999999999806e-01 1.978030000000000066e-01 1.006879999999999997e-01
6.970680000000000209e-01 2.335820000000000118e-01 7.884399999999999636e+03 4.729769999999999808e-01 2.398939999999999984e+01 4.276600000000000085e-04 5.487170000000000103e-01 1.910219999999999974e-01 1.032020000000000021e-01
7.465279999999999694e-01 2.193539999999999934e-01 7.883750000000000000e+03 8.965870000000000228e-01 1.783419999999999916e+01 6.915079999999999665e-03 5.578269999999999618e-01 2.163859999999999950e-01 1.069429999999999964e-01
5.856940000000000479e-01 2.361020000000000063e-01 7.881840000000000146e+03 3.582969999999999766e-01 4.034300000000000352e+01 3.309109999999999829e-02 4.698140000000000094e-01 1.948479999999999934e-01 9.979749999999999732e-02
6.546110000000000539e-01 2.223239999999999938e-01 7.883100000000000364e+03 6.019090000000000273e-01 2.339529999999999887e+01 5.646919999999999717e-03 5.402390000000000247e-01 1.921889999999999987e-01 1.014250000000000013e-01
7.253199999999999648e-01 2.208990000000000120e-01 7.883670000000000073e+03 2.277669999999999972e-01 3.946889999999999787e+01 1.868650000000000172e-02 5.005709999999999882e-01 2.018260000000000054e-01 1.003659999999999969e-01
7.746060000000000167e-01 2.255800000000000027e-01 7.884619999999999891e+03 2.767499999999999960e-01 3.171950000000000003e+01 2.901760000000000103e-02 3.839679999999999760e-01 2.061189999999999967e-01 1.040689999999999948e-01
7.550400000000000444e-01 2.400390000000000024e-01 7.884270000000000437e+03 5.441489999999999938e-01 2.098049999999999926e+01 9.844880000000000297e-03 5.306720000000000326e-01 2.063609999999999889e-01 9.117290000000000116e-02
7.740160000000000373e-01 2.493970000000000076e-01 7.884310000000000400e+03 2.344829999999999970e-01 3.545139999999999958e+01 9.528419999999999685e-04 5.159019999999999717e-01 1.915209999999999968e-01 8.225570000000000104e-02
7.064390000000000391e-01 2.226339999999999986e-01 7.884380000000000109e+03 5.041839999999999655e-01 2.726320000000000121e+01 1.120670000000000043e-03 3.120280000000000276e-01 2.094570000000000043e-01 9.113720000000000154e-02
7.242450000000000276e-01 2.287079999999999946e-01 7.884250000000000000e+03 8.769179999999999753e-01 1.653320000000000078e+01 3.594340000000000035e-02 5.618570000000000508e-01 2.102110000000000090e-01 1.032789999999999958e-01
8.124689999999999968e-01 2.123259999999999870e-01 7.883909999999999854e+03 1.873819999999999930e-01 4.743010000000000304e+01 3.459460000000000139e-03 5.039740000000000331e-01 2.083579999999999877e-01 1.066689999999999999e-01
6.802439999999999598e-01 2.025540000000000118e-01 7.883329999999999927e+03 2.971130000000000160e-01 3.964620000000000033e+01 2.700020000000000024e-03 4.191829999999999723e-01 2.285290000000000099e-01 9.844150000000000122e-02
7.149130000000000207e-01 2.262919999999999932e-01 7.883199999999999818e+03 9.926239999999999508e-01 1.448760000000000048e+01 2.176869999999999847e-02 6.701559999999999739e-01 1.869389999999999941e-01 1.119639999999999941e-01
7.365140000000000020e-01 2.419520000000000004e-01 7.883100000000000364e+03 7.471959999999999713e-01 1.753369999999999962e+01 2.175320000000000031e-02 5.446990000000000443e-01 2.174899999999999889e-01 1.090170000000000028e-01
6.965219999999999745e-01 2.359940000000000093e-01 7.883470000000000255e+03 5.430730000000000279e-01 2.410670000000000002e+01 1.384129999999999909e-03 5.054499999999999549e-01 1.962409999999999988e-01 1.026760000000000034e-01
6.945400000000000462e-01 2.447979999999999878e-01 7.884470000000000255e+03 2.494959999999999956e-01 4.303340000000000032e+01 8.910229999999999886e-03 3.841930000000000067e-01 2.108609999999999929e-01 9.336560000000000692e-02
6.515490000000000448e-01 2.240449999999999942e-01 7.883460000000000036e+03 4.044699999999999962e-01 3.320439999999999969e+01 2.176480000000000168e-03 5.558739999999999792e-01 2.294289999999999941e-01 1.165729999999999961e-01
7.937469999999999803e-01 2.330109999999999959e-01 7.884170000000000073e+03 1.482900000000000051e-01 5.019100000000000250e+01 1.203929999999999931e-02 3.465289999999999759e-01 2.275020000000000098e-01 1.090290000000000009e-01
7.011920000000000375e-01 2.388409999999999977e-01 7.883159999999999854e+03 3.122929999999999873e-01 3.036929999999999907e+01 5.132979999999999661e-03 4.341860000000000164e-01 2.334519999999999929e-01 1.032580000000000026e-01
6.675179999999999447e-01 2.230139999999999900e-01 7.883510000000000218e+03 2.098299999999999887e-01 4.853629999999999711e+01 1.517059999999999936e-02 5.701310000000000544e-01 1.879260000000000097e-01 9.389909999999999923e-02
8.277430000000000065e-01 2.410549999999999915e-01 7.884300000000000182e+03 2.620250000000000079e-01 2.865530000000000044e+01 7.210079999999999788e-04 5.143799999999999484e-01 2.149610000000000132e-01 1.076980000000000021e-01
6.926050000000000262e-01 2.295010000000000105e-01 7.882300000000000182e+03 2.019360000000000044e-01 5.053439999999999799e+01 3.650190000000000097e-04 5.108960000000000168e-01 2.162050000000000083e-01 9.768519999999999981e-02
7.534129999999999994e-01 2.409530000000000005e-01 7.883109999999999673e+03 1.812509999999999954e-01 4.262219999999999942e+01 1.266890000000000030e-02 4.726290000000000213e-01 2.098629999999999940e-01 8.723219999999999585e-02
7.725539999999999630e-01 2.379650000000000098e-01 7.884439999999999600e+03 3.650180000000000091e-01 2.411560000000000059e+01 3.429370000000000161e-03 5.444029999999999703e-01 1.797219999999999929e-01 8.704660000000000175e-02
7.708819999999999562e-01 2.555310000000000081e-01 7.884039999999999964e+03 3.943570000000000131e-01 2.465719999999999956e+01 7.747760000000000237e-03 5.169040000000000301e-01 1.688369999999999871e-01 7.988009999999999555e-02
6.507870000000000044e-01 2.454699999999999938e-01 7.882130000000000109e+03 6.764170000000000460e-01 2.061909999999999954e+01 2.702079999999999933e-03 4.427269999999999817e-01 2.106719999999999982e-01 9.104539999999999855e-02
6.277770000000000294e-01 2.342150000000000065e-01 7.882090000000000146e+03 3.369699999999999918e-01 3.707050000000000267e+01 6.327250000000000409e-03 5.240780000000000438e-01 1.947119999999999962e-01 9.336859999999999604e-02
8.901270000000000016e-01 2.189250000000000085e-01 7.884640000000000327e+03 1.026109999999999939e-01 5.634270000000000067e+01 2.530870000000000168e-03 6.305460000000000509e-01 2.037349999999999994e-01 1.274629999999999930e-01
6.457720000000000127e-01 2.153319999999999956e-01 7.882119999999999891e+03 1.240380000000000038e+00 1.661820000000000164e+01 3.984440000000000225e-04 5.454670000000000352e-01 2.078190000000000037e-01 1.081690000000000013e-01
7.521769999999999845e-01 2.309910000000000019e-01 7.884090000000000146e+03 2.782930000000000126e-01 3.334120000000000061e+01 2.619590000000000200e-03 5.372829999999999551e-01 2.104959999999999887e-01 9.226900000000000379e-02
6.667499999999999538e-01 2.114640000000000131e-01 7.883310000000000400e+03 8.630330000000000501e-01 1.911159999999999926e+01 4.469449999999999812e-03 5.867670000000000385e-01 2.407479999999999898e-01 9.420099999999999307e-02
8.785920000000000396e-01 2.087209999999999899e-01 7.884149999999999636e+03 1.326990000000000114e-01 5.394550000000000267e+01 1.505249999999999991e-02 5.103220000000000534e-01 2.036080000000000112e-01 9.086890000000000245e-02
6.988029999999999520e-01 2.463819999999999899e-01 7.883739999999999782e+03 1.159049999999999914e+00 1.384060000000000024e+01 4.583789999999999913e-03 3.572839999999999905e-01 1.998560000000000059e-01 8.343570000000000153e-02
6.977959999999999718e-01 2.297029999999999905e-01 7.884079999999999927e+03 3.494559999999999889e-01 2.899719999999999942e+01 1.356180000000000059e-02 5.678020000000000289e-01 2.198710000000000109e-01 1.022010000000000002e-01
6.777229999999999643e-01 2.465859999999999996e-01 7.883109999999999673e+03 4.392980000000000218e-01 2.266499999999999915e+01 1.256209999999999966e-02 5.055920000000000414e-01 1.981479999999999908e-01 9.382509999999999462e-02
6.596499999999999586e-01 2.130060000000000009e-01 7.882439999999999600e+03 8.895129999999999981e-01 2.001069999999999993e+01 1.139940000000000050e-02 5.049409999999999732e-01 2.302730000000000055e-01 9.269670000000000687e-02
6.258369999999999767e-01 2.505569999999999742e-01 7.882010000000000218e+03 2.059100000000000097e-01 5.246029999999999660e+01 1.519110000000000078e-02 5.042670000000000208e-01 1.957609999999999906e-01 8.751340000000000507e-02
6.824440000000000506e-01 1.978669999999999873e-01 7.883550000000000182e+03 1.466199999999999948e+00 1.382210000000000072e+01 2.228669999999999870e-03 4.581459999999999977e-01 2.355889999999999929e-01 9.010150000000000103e-02
7.675130000000000008e-01 2.044829999999999981e-01 7.883569999999999709e+03 2.936250000000000249e-01 3.196079999999999899e+01 2.348470000000000071e-02 4.485100000000000198e-01 2.318520000000000025e-01 1.127849999999999964e-01
8.126719999999999500e-01 2.251170000000000115e-01 7.883779999999999745e+03 1.197740000000000055e-01 6.335819999999999652e+01 9.113529999999999895e-03 6.033180000000000209e-01 2.049140000000000128e-01 1.136059999999999987e-01
6.888929999999999776e-01 2.089880000000000071e-01 7.884380000000000109e+03 5.224309999999999787e-01 2.540830000000000055e+01 4.085779999999999902e-04 6.170069999999999721e-01 2.296719999999999873e-01 9.947839999999999461e-02
6.637030000000000429e-01 2.315010000000000123e-01 7.883170000000000073e+03 1.348740000000000050e+00 1.234149999999999991e+01 1.810389999999999916e-02 5.804540000000000255e-01 2.477250000000000008e-01 1.164410000000000028e-01
7.546340000000000270e-01 2.263880000000000059e-01 7.883470000000000255e+03 1.625979999999999925e-01 5.019850000000000279e+01 1.289849999999999938e-03 5.954350000000000476e-01 1.855269999999999975e-01 1.025739999999999985e-01
7.064629999999999521e-01 2.270890000000000131e-01 7.883470000000000255e+03 2.235409999999999897e-01 4.000719999999999743e+01 3.079380000000000051e-04 6.057799999999999851e-01 1.738729999999999998e-01 9.365560000000000551e-02
6.169510000000000272e-01 2.329920000000000047e-01 7.883630000000000109e+03 1.319609999999999950e+00 1.714900000000000091e+01 3.550620000000000100e-04 4.608900000000000219e-01 2.202079999999999871e-01 9.641950000000000520e-02
7.262440000000000007e-01 2.244879999999999931e-01 7.883779999999999745e+03 1.910000000000000031e-01 4.733740000000000236e+01 7.574649999999999612e-03 4.682370000000000143e-01 2.109370000000000134e-01 9.264479999999999937e-02
7.628570000000000073e-01 2.160340000000000038e-01 7.885539999999999964e+03 6.714620000000000033e-01 1.982479999999999976e+01 3.274040000000000197e-03 4.524079999999999768e-01 2.114229999999999998e-01 1.158489999999999936e-01
