# DeltaF, Fb, t0, u0, tE, rho
0.452848 0.214489 7892.72 1.49997 10.594 0.036879
0.0133661 0.2192 7569.29 0.760447 172.761 0.0252911
0.45202 0.214187 7892.78 1.49667 10.5877 0.000102875
0.0259619 0.209513 7087.45 0.552095 198.386 0.0480821
0.426858 0.216384 7893.02 1.26499 11.6922 0.0119572
0.452672 0.214277 7892.83 1.49979 10.5592 0.0208952
0.452406 0.214267 7892.82 1.49999 10.5631 0.00351174
0.452695 0.21426 7892.81 1.49998 10.5513 0.0173275
0.569898 0.200797 7897.47 0.0791445 79.4924 0.00192638
0.361323 0.378912 7499.67 0.145827 133.733 0.000376919
0.326987 0.22659 7892.74 1.25185 12.6992 0.00157576
0.452342 0.214274 7892.82 1.49998 10.5631 0.0234559
0.451503 0.214147 7892.9 1.49991 10.5602 0.00470594
0.435084 0.215975 7892.36 1.30048 11.7353 0.00122263
0.452539 0.214273 7892.82 1.49995 10.5598 0.00365306
0.452044 0.214366 7892.82 1.49993 10.549 0.00451378
0.0126362 0.232897 7360 0.760595 284.189 0.0189862
0.452236 0.214306 7892.83 1.49688 10.568 0.0106259
0.454148 0.214251 7892.74 1.49845 10.5844 0.0206432
0.215108 0.224541 7905.34 1.42138 5.08682 0.000652433
0.58506 0.205225 7883.1 0.15084 69.7036 0.0128758
0.452375 0.214283 7892.82 1.49999 10.559 0.0106509
0.430906 0.215928 7892.76 1.48681 11.0691 0.00345134
0.43931 0.214672 7892.5 1.47464 10.9271 0.00170705
0.405572 0.223013 7895.12 0.82279 15.2223 0.0188498
0.932114 0.221301 7885.64 0.678839 11.8286 0.0241059
0.853597 0.206919 7885.31 1.28438 7.99513 0.0177814
0.960089 0.217741 7885.43 0.930161 9.05795 0.0045492
0.443582 0.213947 7893.74 1.10408 13.0059 0.00217183
0.452609 0.214178 7892.82 1.49999 10.5725 0.00256697
0.452583 0.21431 7892.82 1.49972 10.5598 0.00337744
0.481699 0.218504 7892.16 0.406002 24.3951 0.00111216
0.429914 0.214636 7893.28 1.3682 11.9079 0.0270042
0.497517 0.210114 7892.55 1.30884 10.699 0.00388768
0.454207 0.213981 7892.89 1.32679 11.2298 0.020124
0.432342 0.216281 7893.69 1.46323 11.1059 0.00520548
0.472268 0.211387 7893.14 1.15142 12.6876 0.00797667
0.471225 0.216311 7893.33 0.690121 17.9267 0.00453438
0.456934 0.211721 7892.45 1.40491 11.015 0.00741498
0.459466 0.209455 7893.71 1.4511 10.6346 5.2206e-05
0.394733 0.219414 7893.69 0.712195 17.0696 0.025657
0.0621073 0.216397 7881.15 1.28126 11.7318 0.00900419
0.0999817 0.218672 7904.52 0.0452596 215.243 0.00642553
0.95634 0.217398 7885.61 1.08815 8.06719 0.00281354
0.452009 0.214214 7892.84 1.49997 10.5646 0.00481491
0.448553 0.212163 7893.25 1.30716 12.161 0.0187018
0.457361 0.214761 7892.73 1.477 10.8534 0.00399574
0.455319 0.214368 7892.84 1.4705 10.6113 0.0116112
0.452211 0.214258 7892.84 1.49999 10.5634 0.00218195
0.451918 0.214468 7892.83 1.49939 10.5462 0.00320043
0.952318 0.21772 7885.64 1.39868 6.6169 0.00362086
0.451458 0.214722 7893.03 1.49447 10.5832 0.00830696
0.452914 0.21419 7892.89 1.49782 10.5905 0.00379688
0.450889 0.214203 7892.86 1.49972 10.5861 0.00487217
0.340628 0.208666 7893.81 1.31824 12.4958 0.000760534
0.452538 0.214266 7892.82 1.49692 10.5665 0.00814929
0.511624 0.216274 7888.76 0.0837385 44.7327 0.0189699
0.454361 0.214109 7892.78 1.4993 10.5455 1.38084e-05
0.459457 0.213676 7893 1.48375 10.5392 0.00134572
0.452553 0.214235 7892.81 1.49882 10.5525 0.0153554
0.451403 0.213603 7892.87 1.44637 10.8554 0.00290615
0.505973 0.213868 7891.16 0.861893 11.3282 0.000512414
0.452518 0.214355 7892.75 1.4977 10.5802 0.0719659
0.450759 0.214169 7892.85 1.49041 10.602 0.021171
0.4417 0.213467 7893.53 1.28053 12.1343 0.103862
0.442722 0.214149 7892.89 1.4408 11.0611 0.0160526
0.447801 0.214158 7892.97 1.48906 10.6368 0.026855
0.405386 0.151268 7697.35 0.227846 22.4909 0.00466508
0.45264 0.213802 7892.73 1.49704 10.5632 0.00353709
0.454255 0.213362 7892.87 1.46262 10.7619 0.0178267
0.462379 0.214433 7892.52 1.41346 11.0439 0.000516154
0.45141 0.214101 7892.94 1.48551 10.6786 0.00219885
0.451018 0.214021 7893 1.48764 10.5848 0.00385964
0.0105052 0.229308 7970.69 0.719022 92.5596 0.00893409
0.441886 0.213529 7892.43 1.23772 11.6844 0.00655245
0.452305 0.214285 7892.82 1.49998 10.5634 0.00326653
0.591953 0.234902 7894.55 1.06473 9.59817 0.0652228
0.452324 0.21421 7892.82 1.49973 10.5668 0.00577162
0.452386 0.214283 7892.82 1.49998 10.563 0.00524789
0.417327 0.224109 7893.13 0.841448 15.3269 0.00942955
0.452343 0.214213 7892.83 1.49979 10.5642 0.0221681
0.451906 0.214466 7892.92 1.49855 10.5598 0.00858099
0.544606 0.172118 7733.73 0.847401 40.0995 0.00238606
0.221626 0.240788 7908.75 1.4184 10.3927 0.0138336
0.853667 0.191786 7881.75 0.396163 11.5456 0.0246602
0.452726 0.214173 7892.81 1.4999 10.5751 0.000670101
0.438213 0.220366 7892.28 1.47786 10.5543 0.00357295
0.998206 0.220098 7885.7 1.16346 7.18706 0.0136553
0.453601 0.233784 7768.56 0.320044 2.44356 0.00695622
0.902052 0.2002 7884.87 0.165175 38.3235 0.0159199
0.364901 0.223711 7895.14 1.07892 14.0068 0.0205293
0.452965 0.21433 7892.75 1.4915 10.6173 0.000446697
0.405296 0.212533 7897.48 0.380979 25.2804 0.000193157
0.282362 0.209265 7901.52 0.155852 49.6372 0.0152642
0.452331 0.21434 7892.82 1.49996 10.5539 0.0199961
0.437632 0.214729 7893.13 1.49743 10.7352 0.0219676
0.415226 0.215766 7894.58 1.45339 10.4813 0.00267271
0.454748 0.214049 7892.75 1.49978 10.5506 0.0059273
0.45296 0.214249 7892.81 1.49985 10.5545 0.00130616
0.44835 0.213844 7892.8 1.49702 10.7076 0.0114889
0.438402 0.178449 7896.71 0.339595 29.3986 0.0220505
0.586726 0.225306 7889.55 0.751367 12.1036 0.000140742
0.548502 0.203563 7889.58 0.837044 13.5536 0.00654407
0.443458 0.213725 7893.36 1.40299 10.8485 0.0104384
0.453245 0.214297 7892.81 1.49903 10.5408 0.00258708
0.51159 0.210821 7890.55 0.131445 62.5505 0.000750759
0.171668 0.207263 7085.41 0.202661 78.4475 0.00504182
0.486016 0.219063 7889.07 1.34053 12.1516 0.0106048
0.432761 0.195105 7898.05 0.987636 17.4912 0.00991144
0.4532 0.214242 7892.73 1.49545 10.564 0.00747434
0.0869551 0.248233 7905.36 0.120458 103.233 0.0080283
0.454066 0.21415 7892.77 1.49891 10.5734 0.0213782
0.453043 0.214089 7892.77 1.49896 10.5662 0.00363234
0.446265 0.215624 7893.83 1.31305 11.3247 0.00260381
0.452011 0.214224 7892.83 1.49998 10.5728 0.0220645
0.457574 0.215318 7892.74 1.47749 10.6452 0.071185
0.0422927 0.185644 7081.08 1.42795 344.148 0.0187576
0.45255 0.214213 7892.82 1.49994 10.5634 0.0124322
0.00394396 0.259224 7672.62 1.16633 179.476 0.0046443
0.47869 0.210294 7890.5 0.769292 17.9315 0.0150284
0.00776466 0.263576 7373.7 1.07534 6.96545 0.0109323
0.0357286 0.210135 7103.95 0.861399 201.554 0.00169498
0.486331 0.216044 7892.8 1.33965 10.9609 0.0335347
0.446437 0.212789 7893.11 1.42511 11.4888 0.0107454
0.0564634 0.244979 7899.07 1.15067 164.551 0.021721
0.452224 0.214116 7892.82 1.49955 10.5854 0.00249029
0.205353 0.242315 7909.92 0.0417201 147.602 0.00232207
0.452773 0.214305 7892.8 1.49952 10.5756 0.0279368
0.458055 0.215017 7892.57 1.40737 10.7938 0.0216744
0.445892 0.212922 7893.06 1.46181 10.7994 0.0186877
0.470659 0.214754 7893.44 0.73604 17.117 0.00704532
0.0209749 0.221223 7219.95 0.257714 22.4026 0.00357679
0.45231 0.214228 7892.83 1.49998 10.5609 0.00618037
0.451983 0.214129 7892.84 1.49997 10.5733 0.0137655
0.0970235 0.33355 7444.37 0.177592 92.0407 0.00475782
0.453283 0.214086 7892.79 1.498 10.5751 0.00327611
0.890312 0.25487 7885.81 0.116544 47.7434 0.0169283
0.279126 0.255724 7890.98 0.519837 20.4344 0.0137315
0.451164 0.214498 7892.88 1.49578 10.5722 0.0164616
0.613272 0.797457 7966.44 1.45346 32.4491 0.0147786
0.453123 0.214355 7892.84 1.4993 10.5527 0.0236256
0.0740672 0.189333 7549.86 1.11161 278.106 0.0247847
0.456949 0.214175 7893.01 1.30203 11.5175 0.00332892
0.441638 0.214478 7893.4 1.44287 10.8761 0.00533579
0.453312 0.21424 7892.82 1.49882 10.5507 0.0174409
0.3264 0.218776 7881.44 0.642881 30.5557 0.00776043
0.367937 0.190913 7893.42 0.0121898 214.328 0.00685241
0.456594 0.224411 7893.55 0.234939 30.1321 0.0440954
0.456964 0.214613 7892.66 1.45774 10.6346 0.0172779
0.443279 0.213422 7893 1.4351 10.9709 0.0164012
0.451391 0.213889 7892.8 1.47636 10.679 0.000487429
0.434584 0.215248 7894.38 1.29964 12.2232 0.00782126
0.490672 0.207233 7893.52 1.25876 11.6968 0.00980667
0.452199 0.214258 7892.83 1.5 10.5647 0.026904
0.531188 0.224352 7890.33 0.829384 15.0522 0.00785773
0.455025 0.213803 7892.72 1.49194 10.6384 0.0219113
0.452424 0.214201 7892.82 1.49982 10.5525 0.0031916
0.460267 0.214332 7892.57 1.4914 10.4801 0.00643439
0.457302 0.209075 7894.12 0.393354 27.7705 0.0120328
0.451932 0.214402 7892.84 1.49985 10.5527 0.00175324
0.452617 0.214298 7892.82 1.49847 10.5844 0.0051845
0.451473 0.21445 7892.84 1.49997 10.5494 0.00058173
0.289019 0.283368 7737.69 0.547239 39.645 0.0102933
0.452235 0.214208 7892.83 1.49994 10.5671 0.009833
0.452748 0.214223 7892.78 1.49982 10.5678 0.0164007
0.534268 0.200134 7891.95 0.890376 13.2814 0.0269044
0.459539 0.215725 7892.88 1.19238 11.979 0.0121729
0.452578 0.214242 7892.82 1.49995 10.5599 0.012568
0.505101 0.206014 7892.12 0.782734 16.8602 0.0240542
0.403213 0.222973 7895.83 0.886565 12.5072 0.000276705
0.448967 0.214636 7892.88 1.49522 10.5627 0.00637957
0.455956 0.214164 7893 1.44576 10.5798 0.00940177
0.452417 0.214301 7892.82 1.49949 10.5426 0.013727
0.45222 0.21421 7892.82 1.49995 10.5645 0.00397685
0.452079 0.214198 7892.82 1.4998 10.5745 0.00276517
0.45266 0.214137 7892.8 1.49966 10.5684 0.00427307
0.452694 0.214193 7892.81 1.49993 10.5507 0.00587485
0.452424 0.21425 7892.82 1.49998 10.5639 0.0201416
0.167259 0.205284 7914.36 0.0223525 83.2136 0.00691292
0.452106 0.21427 7892.85 1.49988 10.5628 0.0269512
0.453268 0.214225 7892.81 1.49987 10.5457 0.00271
0.452372 0.21425 7892.81 1.49998 10.5638 0.0135107
0.452146 0.214233 7892.84 1.49993 10.561 0.00417844
0.452255 0.214095 7892.86 1.49998 10.5778 0.0216602
0.452463 0.21422 7892.82 1.49997 10.5645 0.00539599
0.452692 0.214233 7892.81 1.49976 10.5557 0.0109692
0.45254 0.214253 7892.82 1.49998 10.5588 0.00131941
0.443915 0.213764 7893.02 1.49479 10.7701 0.0142915
0.452421 0.21421 7892.82 1.49999 10.5629 0.0297659
0.452877 0.214162 7892.83 1.49345 10.5571 0.0215444
0.452914 0.214248 7892.77 1.49988 10.5221 0.0163219
0.452194 0.214125 7892.8 1.49567 10.6381 0.0199215
0.452793 0.214237 7892.81 1.5 10.5597 0.0263156
0.48439 0.22523 7891.08 1.44025 11.8195 0.0209315
0.453471 0.216202 7892.96 0.663009 18.299 0.0110815
0.452333 0.214235 7892.82 1.49998 10.5621 0.0237711
0.0331518 0.215352 7246.14 1.15211 361.552 0.0168878
0.452286 0.214288 7892.82 1.5 10.5643 0.0203167
0.451544 0.214183 7892.85 1.49935 10.5808 0.00271688
0.918038 0.381724 7782.59 0.0773867 335.109 0.00900085
0.452798 0.214007 7892.82 1.49999 10.564 0.0157073
0.873396 0.221057 7885.53 1.36678 7.7646 0.000409111
0.454622 0.214195 7892.76 1.4978 10.5203 0.00163255
0.457342 0.213691 7892.66 1.45426 10.7712 0.028972
0.382249 0.211276 7894.86 0.73257 19.3144 0.00181922
0.451473 0.214169 7892.85 1.49984 10.5623 0.00612211
0.450456 0.214756 7892.95 1.49181 10.5573 0.0117015
0.424411 0.165311 7383.81 0.797056 274.454 0.00344004
0.217994 0.204084 7909.39 0.204414 17.3103 0.00442779
0.820772 0.217828 7885.39 0.454195 15.8325 0.00188928
0.454979 0.214216 7892.82 1.49908 10.4719 0.0148294
0.371273 0.205146 7896.05 1.2794 17.7284 0.00164495
0.80931 0.213171 7884.5 0.981417 10.5005 0.000835839
0.455378 0.213635 7892.78 1.4989 10.5923 0.00284004
0.447745 0.21421 7892.82 1.46895 10.7833 0.0104346
0.446048 0.213843 7893.01 1.46213 11.0684 0.0105792
0.50629 0.194988 7891.6 1.23079 14.5605 0.00631472
0.457806 0.21448 7892.5 1.36546 11.1574 0.0123736
0.451546 0.212942 7892.96 1.15519 12.795 0.0464229
0.46735 0.216669 7892 1.37276 10.6885 0.00382279
0.458459 0.215121 7892.66 1.44859 10.7415 0.0140853
0.761809 0.214917 7886.21 0.344029 18.893 0.00963736
0.489936 0.220987 7894.68 0.141029 43.4441 0.00228352
0.185724 0.256245 7073.75 1.32599 340.375 0.00342648
0.065232 0.141088 7646.7 0.989707 161.806 0.00350045
0.115513 0.2333 7332.99 0.906389 37.8588 0.00731619
0.990922 0.232636 7886.06 0.337786 17.3819 0.00677084
0.451502 0.213662 7892.87 1.45903 10.726 0.000648254
0.991805 0.217024 7885.44 0.909804 9.43311 0.00182568
0.0995498 0.19855 7130.53 0.341644 187.987 0.0158763
0.0154296 0.184638 7632.33 1.07153 258.067 0.00452726
0.445834 0.211141 7893.59 0.903095 14.4761 0.00103124
0.451628 0.214235 7892.82 1.49995 10.5681 0.00096141
0.502983 0.160933 7890.82 0.925192 19.0006 0.01986
0.40156 0.214703 7896.5 0.466262 25.47 0.0413148
0.452051 0.214186 7892.84 1.49962 10.5764 0.0153226
0.360059 0.572055 7126.04 1.47355 256.08 0.00466727
0.399002 0.207641 7892.99 1.39338 11.8466 0.00445253
0.431181 0.215833 7893.7 1.40105 11.2873 0.0126241
0.454121 0.214377 7892.81 1.49969 10.4837 0.00151459
0.660085 0.0706664 7129.67 0.0729451 120.415 0.00957473
0.448849 0.214339 7892.86 1.49666 10.5507 0.00410957
0.985678 0.203435 7894.35 0.571457 12.6885 0.00903959
0.452087 0.21424 7892.84 1.49998 10.5655 0.00440296
0.107483 0.203105 7350.3 0.692411 66.6372 0.00471579
0.451554 0.21365 7892.71 1.40373 11.1979 0.00479902
0.441485 0.215181 7893.16 1.46497 11.0474 0.00999637
0.453219 0.21417 7892.79 1.49986 10.5658 0.0131329
0.344474 0.23008 7094.24 0.457492 9.47492 0.00769891
0.31408 0.201279 7891.77 0.272005 36.0724 0.00806713
0.474935 0.186243 7331.06 0.566328 3.12875 0.009309
0.0480793 0.258934 7804.52 1.02493 204.114 0.000831186
0.0156904 0.218447 7907.83 1.48027 18.8358 0.00523441
0.00220053 0.197021 7506.84 1.13769 89.6446 0.00716355
0.143119 0.25163 7719.17 0.527397 40.602 0.000323063
0.450522 0.21409 7892.89 1.49993 10.5834 0.00474844
0.0432032 0.19863 7218.82 1.1109 315.615 0.0140291
0.452361 0.214226 7892.83 1.5 10.5692 0.0173773
0.453099 0.215473 7892.72 1.48688 10.5271 0.00815492
0.449847 0.215498 7892.91 1.49368 10.4226 0.0203789
0.459012 0.212111 7893.4 1.48121 10.5954 0.0199724
0.468366 0.214994 7892.9 1.46299 10.3618 0.00363296
0.455724 0.213998 7892.78 1.48789 10.5418 0.00139097
0.448157 0.213088 7893.15 0.995951 14.5001 0.000968861
0.188271 0.230528 7903.36 0.259731 25.4882 0.00698467
0.457269 0.214222 7892.52 1.49074 10.3532 0.0308354
0.460708 0.214266 7892.67 1.41729 10.7877 0.00164301
0.45441 0.212366 7892.78 1.14506 12.5712 0.012081
0.732379 0.217046 7885.55 1.46409 9.22529 0.00947516
0.426802 0.214669 7892.99 1.38072 11.4448 0.00266691
0.451054 0.213977 7892.63 1.4503 10.9421 0.000294082
0.463046 0.215454 7892.86 1.47283 10.5261 0.0193096
0.79742 0.214589 7886.61 1.4286 8.1555 0.00317586
0.437884 0.205996 7894.62 1.37348 12.2313 0.00463685
0.439665 0.212937 7893.34 1.28657 11.7954 0.0026368
0.0917967 0.213372 7074.38 0.632365 119.226 0.00421574
0.449548 0.214152 7892.94 1.42665 10.9002 0.0136931
0.452397 0.214236 7892.82 1.49997 10.5616 0.00261742
0.495073 0.214215 7891.74 1.49281 10.1846 0.00366549
0.0704847 0.18716 7187.73 1.27864 168.039 0.0015585
0.45221 0.214237 7892.82 1.5 10.5681 0.00381928
0.660224 0.348857 7262.66 0.680604 77.1074 0.00923279
0.452331 0.214227 7892.83 1.5 10.5638 0.0637708
0.451903 0.214311 7892.82 1.49997 10.5623 0.00295014
0.0954128 0.231679 7887.67 0.958429 31.2375 0.00040477
0.45279 0.214226 7892.81 1.49996 10.5605 0.00480002
0.452877 0.214078 7892.88 1.49979 10.5635 0.0237722
0.939328 0.219679 7885.52 1.22152 7.23162 0.00398106
0.453113 0.214215 7892.8 1.49873 10.5328 0.0147204
0.474573 0.217122 7892.58 1.05896 12.2285 0.00435936
0.48678 0.210497 7890.83 1.27328 11.527 0.0196917
0.119757 0.210097 7902.58 0.569192 244.813 0.00892908
0.924529 0.217181 7885.86 1.47491 6.57386 0.00674531
0.955435 0.215951 7885.66 1.19643 7.26136 0.0193572
0.426686 0.220305 7889.44 0.782576 18.9242 0.0281629
0.462338 0.212496 7892.62 1.42694 10.8284 0.0274442
0.452374 0.214275 7892.83 1.49979 10.5674 0.00652628
0.970299 0.213528 7885.8 0.743233 10.9652 0.000766367
0.428173 0.213124 7893.48 1.4263 11.2431 0.00324895
0.799119 0.200964 7886.29 0.298469 22.506 0.00486858
0.809115 0.220691 7886.84 0.838436 11.0874 0.00300901
0.450391 0.213757 7892.81 1.49257 10.6008 0.00577087
0.0137623 0.217777 7494.72 1.37634 278.434 0.0137589
0.452282 0.214225 7892.82 1.49998 10.5622 0.0086357
0.962587 0.221337 7885.69 0.75894 9.85088 0.0137355
0.451472 0.214288 7892.82 1.49973 10.5583 0.00528219
0.452242 0.214285 7892.83 1.49999 10.5614 0.00467057
0.451649 0.214168 7892.86 1.49939 10.579 0.00152108
0.442607 0.199978 7755.85 0.521182 38.2759 0.00380389
0.452801 0.214269 7892.82 1.49985 10.5698 0.0036476
0.819652 0.168747 7888.95 1.36787 10.0073 0.000536052
0.451676 0.214168 7892.81 1.49933 10.5639 0.0032157
0.452536 0.214257 7892.81 1.49999 10.5599 0.00397859
0.45188 0.214226 7892.84 1.49911 10.5681 0.00658727
0.452299 0.214261 7892.82 1.49995 10.56 0.00311411
0.452027 0.214303 7892.83 1.49991 10.5609 0.0177642
0.451768 0.214372 7892.83 1.49989 10.5425 0.0107056
0.756967 0.202526 7897.99 0.0303014 87.1906 0.00036563
0.454861 0.210886 7892.15 1.05539 13.6558 0.0133793
0.452024 0.214249 7892.85 1.49995 10.5987 0.00818508
0.689707 0.220599 7891.9 0.0428959 99.4564 0.0229081
0.449275 0.213728 7892.99 1.48593 10.7813 0.0239553
0.0220025 0.265557 7858.21 0.51387 151.25 0.0061465
0.450145 0.214612 7892.87 1.49175 10.6042 0.00151795
0.00817049 0.254824 7408.83 0.655909 270.333 0.00472149
0.468042 0.212978 7892.46 1.38879 11.0754 0.00506546
0.450349 0.214457 7892.84 1.49959 10.5624 0.00410166
0.450713 0.214544 7892.95 1.49988 10.6614 0.00433428
0.416342 0.215042 7893.47 1.28614 12.2317 0.00254279
0.28035 0.0951711 7123.8 1.02167 142.633 0.0036102
0.453112 0.214312 7892.79 1.49996 10.5607 0.00281852
0.568085 0.317063 7545.15 0.389423 364.439 0.00529723
0.452968 0.214183 7892.8 1.4993 10.5595 0.00913147
0.862195 0.221944 7885.9 1.48462 6.42446 0.0014484
0.452481 0.214013 7892.85 1.49869 10.5704 0.00220762
0.453247 0.214386 7892.79 1.49806 10.5617 0.0134611
0.387754 0.20967 7892.9 0.82408 15.4665 0.00643713
0.452256 0.214244 7892.79 1.45973 10.7502 0.0025683
0.451891 0.214157 7892.89 1.49875 10.5776 0.0133482
0.452057 0.214246 7892.83 1.49998 10.5643 0.0116811
0.974614 0.219961 7888.78 0.554614 14.659 0.0056571
0.857806 0.214673 7885.45 0.459237 14.6868 0.0197353
0.451331 0.21349 7892.81 1.45609 10.7557 0.0086099
0.495723 0.24448 7715.89 0.780474 48.347 0.00716877
0.0410822 0.237259 7707.04 0.22778 121.128 0.00550758
0.522786 0.201612 7894.46 1.0157 16.1714 0.0077651
0.849474 0.213886 7885.37 0.323967 22.7157 0.00132749
0.454344 0.214285 7892.78 1.49865 10.5339 0.0220578
0.88446 0.219435 7885.99 1.20515 8.05922 0.00684158
0.452197 0.214285 7892.82 1.49995 10.5594 0.00513638
0.452076 0.214252 7892.83 1.49999 10.567 0.0015981
0.460516 0.214975 7892.92 1.49609 10.4484 0.0273181
0.453558 0.21385 7892.77 1.41824 11.0358 0.00420205
0.449226 0.216374 7893.08 1.37065 11.0436 0.00103817
0.452232 0.214461 7892.82 1.49943 10.5552 0.00984808
0.452128 0.214226 7892.84 1.49993 10.5685 0.00518114
0.451751 0.213937 7892.8 1.4867 10.6769 0.000113895
0.907463 0.220196 7885.66 1.36565 7.08377 0.00157777
0.452545 0.21428 7892.81 1.49996 10.5619 0.0504116
0.452435 0.214247 7892.82 1.49971 10.5613 0.00474628
0.454037 0.214136 7892.86 1.49924 10.6081 0.000351587
0.450334 0.214298 7892.83 1.49494 10.6 0.000211055
0.42404 0.188075 7898.01 0.0193356 312.786 0.00113977
0.452832 0.215361 7892.54 1.41394 11.2063 0.0107874
0.738041 0.241951 7895.42 0.210887 19.4631 0.0225494
0.141194 0.232388 7090.87 0.0794409 42.4142 0.0199628
0.459196 0.213436 7892.63 1.45619 10.7341 0.0193989
0.454459 0.214038 7892.82 1.49928 10.565 0.00956352
0.471833 0.214814 7892.29 1.31809 11.1264 0.00252282
0.551033 0.215866 7891.77 1.31662 10.2769 0.00436874
0.452867 0.214253 7892.83 1.49999 10.5561 0.0102729
0.452185 0.214237 7892.87 1.49759 10.5834 0.00665928
0.452963 0.214187 7892.81 1.4993 10.5539 0.0124426
0.441619 0.221684 7889.4 1.07225 12.4653 8.04277e-05
0.452276 0.21425 7892.83 1.49998 10.5608 0.0202848
0.436599 0.217574 7893.92 1.41919 10.8455 0.000591031
0.452482 0.214209 7892.83 1.49993 10.5612 0.00163168
0.0279724 0.250096 7265.37 0.189921 144.724 0.00526012
0.508052 0.216122 7891.48 1.46208 10.3864 0.00911
0.458873 0.214319 7892.45 1.49536 10.5042 0.00193819
0.452292 0.21431 7892.82 1.49996 10.5632 0.00239465
0.467408 0.217375 7892.96 1.23353 11.6542 0.0018987
0.436224 0.215282 7893.41 1.37027 11.3903 0.00531851
0.452016 0.214242 7892.82 1.5 10.5663 0.0338478
0.351717 0.226524 7897.6 0.589063 9.29965 0.00591221
0.452708 0.214225 7892.82 1.49999 10.5621 0.00482302
0.450845 0.213843 7892.89 1.48515 10.6429 0.0119347
0.45678 0.214325 7892.89 1.49546 10.5943 0.0413488
0.45583 0.214336 7892.79 1.49909 10.5178 0.0066281
0.499862 0.23433 7891.2 0.837602 9.64354 0.0126781
0.424847 0.214427 7893.95 1.4868 11.0463 0.000365785
0.998772 0.223334 7885.51 0.946327 8.53578 0.02595
0.435028 0.215713 7893.5 1.27178 11.8501 0.0127463
0.443172 0.213691 7893.19 1.47203 10.8202 0.0198048
0.0650686 0.202005 7234.86 0.561456 277.399 0.00315116
0.452161 0.214245 7892.83 1.5 10.5616 0.00503176
0.874167 0.219435 7885.68 0.362561 18.4699 0.00790268
0.812093 0.220929 7886.58 0.684142 11.7169 0.00473494
0.451314 0.21412 7892.85 1.49938 10.5846 0.0283565
0.452208 0.214263 7892.82 1.49989 10.5654 0.00589779
0.480052 0.181811 7348.88 1.18995 26.5123 0.000207314
0.453408 0.214131 7892.81 1.49958 10.5368 0.00185935
0.452778 0.214177 7892.97 1.4763 10.7848 0.00297444
0.476758 0.199712 7898.5 0.885702 14.06 0.0010859
0.445946 0.214993 7892.98 1.47012 10.7095 0.00151353
0.452112 0.214266 7892.82 1.49998 10.5674 0.00200713
0.417584 0.203224 7890.75 0.228668 45.5275 0.0078103
0.43927 0.212025 7893.01 1.34221 11.6809 0.00429719
0.451115 0.213875 7892.91 1.49957 10.6231 0.00500746
0.451724 0.214267 7892.84 1.4999 10.5697 0.000223611
0.452071 0.214336 7892.82 1.49805 10.5707 0.0188498
0.349872 0.132515 7289.96 1.28183 92.1535 0.0172639
0.452263 0.214259 7892.82 1.4997 10.5648 0.0034349
0.450095 0.214075 7892.9 1.49881 10.6157 0.000118996
0.50138 0.247105 7679.53 0.198871 147.6 0.00509002
0.548396 0.58935 7774.59 0.96569 268.352 0.00662485
0.108626 0.192648 7105.01 0.534378 197.793 0.0171385
0.0553212 0.203295 7132.24 0.346891 153.897 0.0051315
0.451822 0.214409 7892.82 1.49981 10.5668 0.00188792
0.446163 0.214216 7893.29 1.40512 11.0402 0.00245749
0.94877 0.23386 7756.84 0.189616 42.9888 0.0031576
0.452359 0.214285 7892.82 1.49998 10.5605 0.00861458
0.751356 0.20022 7890.7 0.602967 15.5243 0.00182957
0.576036 0.211518 7885.64 0.657895 15.6685 0.0169998
0.451917 0.214223 7892.83 1.4999 10.5728 0.00171256
0.579395 0.225881 7231.45 1.16857 9.13495 0.00217715
0.453495 0.21427 7892.82 1.49496 10.5618 0.0026844
0.452348 0.214239 7892.82 1.49997 10.5662 0.0140928
0.451212 0.214214 7892.89 1.48273 10.5759 0.00135028
0.452052 0.214337 7892.85 1.49895 10.5498 0.013761
0.457682 0.214695 7892.65 1.49258 10.4705 0.0238855
0.449773 0.214555 7892.98 1.49312 10.6729 0.00675608
0.452871 0.214206 7892.84 1.49688 10.5912 0.00487304
0.452207 0.214567 7892.83 1.4993 10.5659 0.000242886
0.452905 0.214448 7892.89 1.49982 10.5556 0.00448672
0.452612 0.214253 7892.83 1.49992 10.5584 0.00534399
0.286794 0.464824 7478.79 0.725906 36.5587 0.000758776
0.479846 0.215935 7893.06 1.13552 12.4686 0.0162176
0.452649 0.214249 7892.81 1.5 10.5598 0.014775
0.453941 0.214476 7892.73 1.48535 10.749 0.0284922
0.852874 0.219207 7885.04 0.879913 9.34078 0.00114727
0.452188 0.214267 7892.83 1.49999 10.5653 0.00325988
0.44752 0.213945 7892.77 1.44586 10.8718 0.00259532
0.331877 0.225829 7901.04 0.0131804 242.221 0.00429625
0.452069 0.214266 7892.84 1.49969 10.5624 0.00875333
0.459784 0.213374 7892.86 1.39793 11.0568 0.0068356
0.452667 0.214149 7892.8 1.49937 10.5652 0.000540737
0.455566 0.210231 7893.58 1.27444 11.6844 0.0151406
0.378387 0.216031 7212.39 1.02487 133.95 0.00417333
0.446878 0.218437 7893.2 1.38614 11.8688 0.0174698
0.470021 0.226758 7885.61 1.35043 13.7799 0.00501498
0.43919 0.213443 7893.74 1.30612 11.8088 0.0164907
0.173186 0.265586 7999.21 0.545017 96.0255 0.0106689
